,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('gas_boiler', 'heat_generation'), 'status')","(('chp', 'electricity'), 'flow')","(('chp', 'electricity'), 'status')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electricity', 'electrolysis'), 'status')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-08-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.47227912659,250.354383975
2018-08-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.2116160495552,239.41327765
2018-08-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.9530924398698,269.438512125
2018-08-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.7621885897597,268.401628125
2018-08-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8816538950332,500.0,1.0,0.0,0.0,0.0,0.0,500.0,1798.1545491776092,157.8489798
2018-08-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.56720082950872,500.0,1.0,0.0,0.0,0.0,0.0,500.0,2121.650598987279,171.7074795
2018-08-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.02501520306174,500.0,1.0,0.0,0.0,0.0,0.0,500.0,2501.277180155897,115.5406944025
2018-08-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.55157202803896,500.0,1.0,0.0,0.0,0.0,0.0,500.0,2919.4131251202803,76.9887864
2018-08-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61197653686776,500.0,1.0,0.0,0.0,0.0,0.0,500.0,3325.3666142562333,89.1243823325
2018-08-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.3798344020405,500.0,1.0,0.0,0.0,0.0,0.0,500.0,3722.576089809117,97.82290129
2018-08-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.39771618477235,500.0,1.0,0.0,0.0,0.0,0.0,500.0,4106.200509005499,111.36344294999999
2018-08-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.71760621518357,500.0,1.0,0.0,0.0,0.0,0.0,500.0,4505.878682263169,95.26669665
2018-08-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.42137410053718,484.14257775136775,1.0,0.0,0.0,0.0,0.0,484.14257775136775,4837.989303357292,146.932035205
2018-08-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689.715366868841,143.136795875
2018-08-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448.665886727893,235.928956375
2018-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.704624856625,169.867752175
2018-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4148.432449393158,120.198273425
2018-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.460767107811,85.91181932
2018-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.165943028484,57.245156179999995
2018-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930.2262152407884,59.89704118
2018-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.8727113652913,64.31809497
2018-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.217678910051,74.62739589750001
2018-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.018398667608,100.18057051
2018-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.1911425926924,139.820335875
2018-08-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.9504262507467,233.250026725
2018-08-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.9022735543494,225.084162375
2018-08-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.38203071882072,500.0,1.0,0.0,0.0,0.0,0.0,500.0,3267.100164324638,290.863900075
2018-08-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1162183963927,500.0,1.0,0.0,0.0,0.0,0.0,500.0,3499.9366054050374,262.2024656
2018-08-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.41356851483064,500.0,1.0,0.0,0.0,0.0,0.0,500.0,3839.0513443642694,155.898074075
2018-08-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.97941062935163,500.0,1.0,0.0,0.0,0.0,0.0,499.99999999999955,4163.017684720847,171.008468575
2018-08-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.96046307961372,500.0,1.0,0.0,0.0,0.0,0.0,500.0,4540.870490731585,117.0856964775
2018-08-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.11466511565368,500.0,1.0,0.0,0.0,0.0,0.0,500.0,4958.917933417528,76.84871438
2018-08-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.80484738830388,500.0,1.0,0.0,0.0,0.0,0.0,500.0,5365.835553138364,87.9316873675
2018-08-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.41340303699299,500.0,1.0,0.0,0.0,0.0,0.0,500.0,5762.785668819898,97.8535887325
2018-08-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.93674309968958,500.0,1.0,0.0,0.0,0.0,0.0,499.9999999999991,6146.150212578518,111.394675025
2018-08-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.70071949771724,500.0,1.0,0.0,0.0,0.0,0.0,500.0,6543.279904537295,97.58656371000001
2018-08-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6296465484961,500.0,1.0,0.0,0.0,0.0,0.0,500.0,6890.984639443303,146.9670150075
2018-08-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6742.449977110626,143.167445475
2018-08-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503.398176469622,233.70122985
2018-08-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6335.943955696222,162.130440175
2018-08-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6210.496377052288,120.1425644
2018-08-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.740637503657,84.464784035
2018-08-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6062.226560702087,53.233180085
2018-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6007.049617311721,49.9026042625
2018-08-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.808636407301,46.9728253775
2018-08-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5894.68226395472,54.8640714975
2018-08-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5808.334062216006,81.09263906
2018-08-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.508269206474,128.57990725000002
2018-08-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5449.897412861719,219.37996825
2018-08-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.2875370336415,214.40415955
2018-08-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8816538950332,500.0,1.0,0.0,0.0,0.0,0.0,500.0,5471.167955394524,253.938476725
2018-08-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.23953263262692,500.0,1.0,0.0,0.0,0.0,0.0,500.0,5710.8935074822375,255.06634787500002
2018-08-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9591598420682,500.0,1.0,0.0,0.0,0.0,0.0,500.0,6059.076942420989,146.581599325
2018-08-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.27348942477012,500.0,1.0,0.0,0.0,0.0,0.0,500.0,6387.934636291328,165.868319975
2018-08-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.22889257127306,500.0,1.0,0.0,0.0,0.0,0.0,500.0,6766.521310676352,116.10248485
2018-08-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.3370741664811,500.0,1.0,0.0,0.0,0.0,0.0,500.0,7188.772588490504,72.395453755
2018-08-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.47552430770014,500.0,1.0,0.0,0.0,0.0,0.0,500.0,7599.121107726772,84.2508912375
2018-08-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.8134730708561,500.0,1.0,0.0,0.0,0.0,0.0,500.0,7998.617031630248,95.0574994
2018-08-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.25839284582926,500.0,1.0,0.0,0.0,0.0,0.0,500.0,8383.925167123232,109.200516875
2018-08-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.52465376012597,500.0,1.0,0.0,0.0,0.0,0.0,500.0,8780.197121408333,98.19351715250001
2018-08-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.007289168598,146.61089404749998
2018-08-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479.292106347688,143.153300325
2018-08-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8239.947633124124,233.79925702499997
2018-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8069.21017481756,165.2190651
2018-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7944.017320853188,119.69359506
2018-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7844.493217387487,94.038874745
2018-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.997638667888,69.0215035225
2018-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7656.097525738503,108.43438634500001
2018-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7564.16929803399,86.4752657425
2018-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7474.073379564173,84.6532587725
2018-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7373.413830592281,95.226986195
2018-08-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7271.475157164241,96.5173914225
2018-08-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7169.743615264697,96.321684015
2018-08-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7066.166943443216,98.178214845
2018-08-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.58280956701174,500.0,1.0,0.0,0.0,0.0,0.0,500.0,7401.590182330862,159.189911825
2018-08-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.58846147007918,500.0,1.0,0.0,0.0,0.0,0.0,500.0,7687.369614991975,208.79612765000002
2018-08-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.00296722434568,500.0,1.0,0.0,0.0,0.0,0.0,500.0,7902.327033661752,279.58611475
2018-08-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.18042502783008,500.0,1.0,0.0,0.0,0.0,0.0,500.0000000000009,8058.351113261771,338.49536385
2018-08-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.83035778457746,500.0,1.0,0.0,0.0,0.0,0.0,500.0,8335.90665161686,216.9464197
2018-08-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.66145133770364,500.0,1.0,0.0,0.0,0.0,0.0,500.0,8689.113455045657,141.264049375
2018-08-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.82383255037335,500.0,1.0,0.0,0.0,0.0,0.0,500.0,9032.432212869337,151.1125116
2018-08-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.7507776298188,500.0,1.0,0.0,0.0,0.0,0.0,500.0,9395.403503776994,131.421503275
2018-08-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.26082368789373,500.0,1.0,0.0,0.0,0.0,0.0,500.0,9709.63916753742,180.11645275
2018-08-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.46178001370511,500.0,1.0,0.0,0.0,0.0,0.0,500.0,10055.869101982484,148.086966125
2018-08-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.40695147140278,500.0,1.0,0.0,0.0,0.0,0.0,500.0,10405.680554585135,144.466646475
2018-08-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.3771424404277,500.0,1.0,0.0,0.0,0.0,0.0,500.0,10749.28843144477,150.63101935
2018-08-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10630.664432962223,112.82438705
2018-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10535.357217746134,89.520897805
2018-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10446.724036138026,82.85754514
2018-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10336.85208875852,104.106243905
2018-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10252.81833315815,78.2803653175
2018-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10196.3476048553,50.7267555625
2018-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10138.325599488518,52.28436122
2018-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.9654732997,51.628984485000004
2018-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003.029078567995,72.211681295
2018-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9886.37328350632,110.939815845
2018-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9667.737175637365,212.9332021
2018-08-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.97229814207932,500.0,1.0,0.0,0.0,0.0,0.0,500.0,9947.691767253591,214.36700485
2018-08-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.38654100467807,500.0,1.0,0.0,0.0,0.0,0.0,500.0,10185.570072760067,256.41191685
2018-08-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.00394708788099,500.0,1.0,0.0,0.0,0.0,0.0,500.0,10419.861393310857,259.972243125
2018-08-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.53019724163812,500.0,1.0,0.0,0.0,0.0,0.0,500.0,10758.588377894224,155.5103224
2018-08-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.66505315852038,500.0,1.0,0.0,0.0,0.0,0.0,500.0,11085.713577730012,167.07414649999998
2018-08-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.1688203489461,500.0,1.0,0.0,0.0,0.0,0.0,500.0,11455.928828988606,123.947434625
2018-08-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.28967498982854,500.0,1.0,0.0,0.0,0.0,0.0,500.0,11872.585045872218,77.4649795075
2018-08-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.47248310459062,500.0,1.0,0.0,0.0,0.0,0.0,500.0,12278.628822590907,88.0307256075
2018-08-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.79970449828683,500.0,1.0,0.0,0.0,0.0,0.0,500.0,12674.706149860624,97.9516703125
2018-08-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.89286076831658,500.0,1.0,0.0,0.0,0.0,0.0,500.0,13057.196069849575,111.49468977500001
2018-08-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.20713467714171,500.0,1.0,0.0,0.0,0.0,0.0,500.0,13455.741414691514,95.396399825
2018-08-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.04666701469117,500.0,1.0,0.0,0.0,0.0,0.0,500.0,13802.568917742994,147.06957721
2018-08-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.94006556578032,500.0,1.0,0.0,0.0,0.0,0.0,500.0,14153.164154493405,143.26297505
2018-08-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13936.759362488232,210.2237131
2018-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13765.88708748287,164.715448275
2018-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13644.080320623412,115.66908954
2018-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13556.4903798562,81.4659141575
2018-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13497.148589715585,53.22757961
2018-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13440.471537934322,50.5694916
2018-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13390.0165506965,44.3537787725
2018-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.818416214268,50.102580435
2018-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13255.768789008904,71.9603712025
2018-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13138.774284838371,110.9139950775
2018-08-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919.738793026703,212.968094125
2018-08-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.34056004687264,500.0,1.0,0.0,0.0,0.0,0.0,500.0,13199.294327258604,214.401615075
2018-08-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.73637157882561,500.0,1.0,0.0,0.0,0.0,0.0,500.0,13436.77333975254,256.446807425
2018-08-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.70703728069947,500.0,1.0,0.0,0.0,0.0,0.0,500.0,13670.665882313988,260.006663425
2018-08-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.753361081405,500.0,1.0,0.0,0.0,0.0,0.0,500.0,14008.99532179849,155.5435545
2018-08-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.98319060165045,500.0,1.0,0.0,0.0,0.0,0.0,499.9999999999982,14333.633818562721,169.196581125
2018-08-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.01886673868364,500.0,1.0,0.0,0.0,0.0,0.0,500.0,14705.56044553101,121.87206915
2018-08-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.69096880476562,500.0,1.0,0.0,0.0,0.0,0.0,500.0,15122.086469795391,77.23099057
2018-08-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.16633657733618,500.0,1.0,0.0,0.0,0.0,0.0,500.0,15527.731328682848,88.0654764725
2018-08-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5344307438706,500.0,1.0,0.0,0.0,0.0,0.0,500.0,15923.409890014986,97.98631399
2018-08-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.21518584720862,500.0,1.0,0.0,0.0,0.0,0.0,500.0,16305.500807857983,111.52961435
2018-08-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.1832802042427,500.0,1.0,0.0,0.0,0.0,0.0,500.0000000000018,16703.647086772067,95.4314328975
2018-08-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.195976014999,500.0,1.0,0.0,0.0,0.0,0.0,500.0,17050.67329612094,146.50688278
2018-08-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.96154877592596,500.0,1.0,0.0,0.0,0.0,0.0,500.0,17400.870126195015,143.297371325
2018-08-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17185.824750387368,208.50033115
2018-08-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17013.34787705671,165.9559285
2018-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16887.457688326987,119.388573135
2018-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16796.394038417748,84.5761426475
2018-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16736.653329023706,53.263407505
2018-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16679.578127292825,50.6045948975
2018-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16628.791174397982,44.3227423975
2018-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16572.850748096644,49.481907425
2018-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16494.402845826186,71.9956525575
2018-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16369.777371777176,118.18201588
2018-08-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16150.013556731385,213.33432347500002
2018-08-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.410950881125,261.10112505514877,1.0,0.0,0.0,0.0,0.0,261.10112505514917,16190.271810906452,214.438007925
2018-08-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.62020063576338,500.0,1.0,0.0,0.0,0.0,0.0,500.0,16427.378726716535,256.48370955
2018-08-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.80327859401717,500.0,1.0,0.0,0.0,0.0,0.0,500.0,16660.90944844447,260.0333314
2018-08-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.99333352508648,500.0,1.0,0.0,0.0,0.0,0.0,500.0,16998.8695585192,155.5777716
2018-08-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.81049279476476,500.0,1.0,0.0,0.0,0.0,0.0,500.0,17320.695520438883,171.67404505
2018-08-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.90182266441144,500.0,1.0,0.0,0.0,0.0,0.0,500.0,17690.61243335937,123.547027475
2018-08-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3807622435776,500.0,1.0,0.0,0.0,0.0,0.0,500.0,18107.31944019422,76.71547750250001
