,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('chp', 'electricity'), 'flow')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-06-23 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18415.031205579526,109.150332475
2018-06-23 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18314.03733542857,94.335169915
2018-06-23 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18165.55324358836,141.8367098425
2018-06-23 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18015.409893989967,143.512608
2018-06-23 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17770.544028741522,238.25195
2018-06-23 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17580.535006909566,183.42254835
2018-06-23 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17420.349389466297,153.620438
2018-06-23 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17266.79580457054,147.00635722500002
2018-06-23 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17125.574138629916,134.6916468
2018-06-24 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16931.87164459894,187.1883014
2018-06-24 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16764.31622410379,161.062935825
2018-06-24 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16611.180784179414,146.66173295
2018-06-24 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16459.870284224264,144.85395465
2018-06-24 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16314.26764436993,139.16305169999998
2018-06-24 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16156.632444069714,151.211929625
2018-06-24 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,15979.630593995416,170.59624535
2018-06-24 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,15736.817485289714,236.427340325
2018-06-24 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,15452.539270726018,277.9196579
2018-06-24 09:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,15113.8509369143,332.3616358
2018-06-24 10:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14735.19091576862,372.37127945
2018-06-24 11:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14494.37635390868,234.56825605
2018-06-24 12:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14338.308971116465,149.848064725
2018-06-24 13:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14179.523353972108,152.583789325
2018-06-24 14:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14040.886377204237,132.452943825
2018-06-24 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13858.956526358608,175.76135475
2018-06-24 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13704.022603505557,148.785815375
2018-06-24 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13557.414131550133,140.4777277
2018-06-24 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13401.229660795989,150.07015669999998
2018-06-24 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13282.851832736582,112.281017375
2018-06-24 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13186.628836243164,90.1394522425
2018-06-24 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13098.135381073022,82.4206944925
2018-06-24 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12982.36705335754,109.7054843725
2018-06-24 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12894.248693825086,82.06849018
2018-06-25 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12824.72735579336,63.4813439775
2018-06-25 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12744.617454188327,74.07769870749999
2018-06-25 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12660.632710832622,77.96151826
2018-06-25 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12555.49264581921,99.1262519675
2018-06-25 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12416.752037794658,132.738577875
2018-06-25 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12185.796633756156,224.96892235
2018-06-25 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11960.368248308696,219.4677866
2018-06-25 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11695.282861022228,259.15005187500003
2018-06-25 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11441.495303750098,247.8819296
2018-06-25 09:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11285.868902935694,149.74921475
2018-06-25 10:00:00,0.0,0.0,0.0,-0.0,0.0,627.7028286618184,2541.320154841851,1.0,0.0,-0.0,-0.0,2541.320154841851,13650.197289440779,171.1320231
2018-06-25 11:00:00,0.0,0.0,0.0,-0.0,0.0,641.2087570619668,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,16139.80392913614,122.949764175
2018-06-25 12:00:00,0.0,0.0,0.0,-0.0,0.0,631.3018559364797,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000034,18676.14207526439,75.939251095
2018-06-25 13:00:00,0.0,0.0,0.0,-0.0,0.0,626.9148469487528,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,21198.026433895087,90.1087948125
2018-06-25 14:00:00,0.0,0.0,0.0,-0.0,0.0,627.6730972564382,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,23712.361792283482,97.37517109000001
2018-06-25 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,23594.105862902707,111.0035649
2018-06-25 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,23487.723966741913,99.1427844525
2018-06-25 17:00:00,0.0,0.0,0.0,-0.0,0.0,1.0266704031022336e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,23334.88046072522,145.616316375
2018-06-25 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,23184.94535183613,142.7250482
2018-06-25 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22935.823600059754,241.92849410000002
2018-06-25 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22764.53325775097,164.12500335
2018-06-25 21:00:00,0.0,0.0,0.0,-0.0,0.0,1.064586171743078e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,22641.621306380293,115.765808675
2018-06-25 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22547.686341500805,86.80259674999999
2018-06-25 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22484.86275371317,55.701746815
2018-06-26 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22419.231827564956,58.516125725
2018-06-26 01:00:00,0.0,0.0,0.0,-0.0,0.0,1.120223149816578e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,22347.175110810556,64.949271495
2018-06-26 02:00:00,0.0,0.0,0.0,-0.0,0.0,1.1170414545439817e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,22258.577548804104,81.49819204
2018-06-26 03:00:00,0.0,0.0,0.0,-0.0,0.0,1.1143608500307804e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,22141.827332056913,109.6607757825
2018-06-26 04:00:00,0.0,0.0,0.0,-0.0,0.0,1.1077403603641525e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,21981.739970971645,153.01100415
2018-06-26 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,21706.271762122436,268.409792675
2018-06-26 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,21439.128099550497,260.116117725
2018-06-26 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,21130.993155835855,301.137337275
2018-06-26 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,20821.725091187625,302.30499045
2018-06-26 09:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,20629.57403631805,185.2226399
2018-06-26 10:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,20425.76760794173,196.89954749999998
2018-06-26 11:00:00,0.0,0.0,0.0,-0.0,0.0,1.0745177948417434e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,20274.90974605967,143.9738213
2018-06-26 12:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,20176.546195859428,91.4964160425
2018-06-26 13:00:00,0.0,0.0,0.0,-0.0,0.0,1.0709653018637277e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,20068.76944310875,100.920642055
2018-06-26 14:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,19950.225819349245,111.69959145
2018-06-26 15:00:00,0.0,0.0,0.0,-0.0,0.0,1.0992356360927614e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,19817.136921503723,126.25815055
2018-06-26 16:00:00,0.0,0.0,0.0,-0.0,0.0,1.100826425619894e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,19700.48499669019,109.8360926
2018-06-26 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,19538.29885510064,155.38338239
2018-06-26 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,19379.070016619473,152.44425525
2018-06-26 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,19114.58935348597,257.71392445
2018-06-26 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18899.262583946238,208.58967082499998
2018-06-26 21:00:00,0.0,0.0,0.0,-0.0,0.0,1.1119927226284321e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,18701.33377659389,191.21584000000001
2018-06-26 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18511.35771306423,183.285277775
2018-06-26 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18326.39495892967,178.29325872500002
2018-06-27 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18121.432879380816,198.31331265
2018-06-27 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17903.145632988388,211.66144930000002
2018-06-27 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17666.606805134736,229.9374939
2018-06-27 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17405.83295737343,254.19902237500003
2018-06-27 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17109.792283838407,289.49507270000004
2018-06-27 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16702.413969857276,400.86589000000004
2018-06-27 06:00:00,0.0,0.0,0.0,-0.0,0.0,1.1146466431050418e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,16297.697901679798,398.2492985
2018-06-27 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,15844.234564826891,447.04192312500004
2018-06-27 08:00:00,0.0,0.0,0.0,-0.0,0.0,5.528070897007063e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,15386.25303911008,451.610930975
2018-06-27 09:00:00,0.0,0.0,0.0,-0.0,0.0,5.508017434962107e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,15039.794743026314,340.13902667499997
2018-06-27 10:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14687.24841247712,346.265888225
2018-06-27 11:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14398.228122689796,282.779356825
2018-06-27 12:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14173.208142442021,218.811437375
2018-06-27 13:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13948.703577935854,218.3212393
2018-06-27 14:00:00,0.0,0.0,0.0,-0.0,0.0,5.490785690934073e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,13732.231526709393,210.31388592500002
2018-06-27 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13518.686518245384,207.41110287499998
2018-06-27 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13333.676260439344,178.9002839
2018-06-27 17:00:00,0.0,0.0,0.0,-0.0,0.0,5.589179664260442e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,13103.929432142677,223.657588225
2018-06-27 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12882.443008893699,215.422930575
2018-06-27 19:00:00,0.0,0.0,0.0,-0.0,0.0,5.652965310577537e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,12555.355469635662,321.04886825
2018-06-27 20:00:00,0.0,0.0,0.0,-0.0,0.0,5.674227192656257e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,12249.78785408425,299.565600775
2018-06-27 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11955.485584357462,288.33449947500003
2018-06-27 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11647.242184189145,302.30861195
2018-06-27 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11325.3479502418,315.993990125
2018-06-28 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,10976.041159894798,343.44262075
2018-06-28 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,10610.28455340904,359.9315832
2018-06-28 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,10227.992401891835,376.50811805
2018-06-28 03:00:00,0.0,0.0,0.0,-0.0,0.0,5.731271157431755e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,9821.740557108016,400.51065425
2018-06-28 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,9387.580327411053,428.464567225
2018-06-28 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,8867.317580978639,514.615739675
2018-06-28 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,8383.272814146392,478.45606517500005
2018-06-28 07:00:00,0.0,0.0,0.0,-0.0,0.0,2.7374581844556217e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,7879.406905417258,498.331453275
2018-06-28 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,7392.373433743192,481.55548375
2018-06-28 09:00:00,0.0,0.0,0.0,-0.0,0.0,2.7193204245289023e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,7038.505675687108,348.444351275
2018-06-28 10:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,6695.8725889583775,337.2493374
2018-06-28 11:00:00,0.0,0.0,0.0,-0.0,0.0,2.6829649300953847e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,6426.833978928494,263.6932591
2018-06-28 12:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,6225.503170919952,196.01560784999998
2018-06-28 13:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,6027.283584191445,192.926949425
2018-06-28 14:00:00,0.0,0.0,0.0,-0.0,0.0,2.672985989271957e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,5839.253161322864,182.75999975
2018-06-28 15:00:00,0.0,0.0,0.0,-0.0,0.0,2.668999433025588e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,5654.334700529221,179.669109975
2018-06-28 16:00:00,0.0,0.0,0.0,-0.0,0.0,2.6849459236908086e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,5497.722054132388,151.384019125
2018-06-28 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,5303.314438665322,189.19653955
2018-06-28 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,5082.506188581027,215.61896115
2018-06-28 19:00:00,0.0,0.0,0.0,-0.0,0.0,2.7181872326903704e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,4799.238906935779,278.102738375
2018-06-28 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,4555.608331273704,238.49777775
2018-06-28 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,4323.212882865984,227.289953825
2018-06-28 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,4087.3443000080156,230.7891325
2018-06-28 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3848.8136705539964,233.47761255
2018-06-29 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3587.187492010673,256.599893425
2018-06-29 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,3312.822990288122,269.367536675
2018-06-29 02:00:00,0.0,0.0,0.0,-0.0,0.0,1.3713868186293026e-13,4.547473508864641e-13,-0.0,0.0,-0.0,-0.0,4.547473508864641e-13,3021.5336136519622,286.323159225
2018-06-29 03:00:00,0.0,0.0,0.0,-0.0,0.0,1.369388683319891e-13,4.547473508864641e-13,-0.0,0.0,-0.0,-0.0,4.547473508864641e-13,2707.785239448662,308.814801175
2018-06-29 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2365.3386942258817,337.548133525
2018-06-29 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1948.1332163465072,412.345443675
2018-06-29 06:00:00,0.0,0.0,0.0,-0.0,0.0,6.641896828294534e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1556.2856113619507,387.0343264
2018-06-29 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1153.7616498767484,397.7545967
2018-06-29 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,783.7459115498682,365.291483825
2018-06-29 09:00:00,0.0,0.0,0.0,-0.0,0.0,3.145091284001219e-14,1.1368683772161603e-13,-0.0,0.0,-0.0,-0.0,1.1368683772161603e-13,552.1921198813433,226.8710043
2018-06-29 10:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,342.84883291430475,204.68644949999998
2018-06-29 11:00:00,0.0,0.0,0.0,-0.0,0.0,1.524761475269081e-14,5.684341886080802e-14,-0.0,0.0,-0.0,-0.0,5.684341886080802e-14,190.67831132433093,147.537144925
2018-06-29 12:00:00,0.0,0.0,0.0,-0.0,0.0,3.735862786586391e-15,1.4210854715202004e-14,-0.0,0.0,-0.0,-0.0,1.4210854715202004e-14,97.61973540656636,88.442252785
2018-06-29 13:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,93.013841215
2018-06-29 14:00:00,0.0,0.0,0.0,-0.0,0.0,660.0108527941618,2592.380384896484,1.0,0.0,-0.0,-0.0,2592.380384896484,2488.341706988721,99.44372382
2018-06-29 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2371.9429359880387,111.524952025
2018-06-29 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2272.1494506282575,94.9327110275
2018-06-29 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2118.719669758821,148.58019025
2018-06-29 18:00:00,0.0,0.0,0.0,-0.0,0.0,6.00729424032797e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1972.5503364199765,141.336937375
2018-06-29 19:00:00,0.0,0.0,0.0,-0.0,0.0,6.114370960316051e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1725.9259738187768,241.808347625
2018-06-29 20:00:00,0.0,0.0,0.0,-0.0,0.0,6.169006652709015e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1554.5843635563433,166.55323412500002
2018-06-29 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1430.1772150775437,119.63797435000001
2018-06-29 22:00:00,0.0,0.0,0.0,-0.0,0.0,6.202227973417154e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1341.5986273845294,83.823355695
2018-06-29 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1284.2409477093552,52.6123745525
2018-06-30 00:00:00,0.0,0.0,0.0,-0.0,0.0,6.099482070149037e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1229.5506622546168,49.951408325
2018-06-30 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1181.0833887992674,43.7345253875
2018-06-30 02:00:00,0.0,0.0,0.0,-0.0,0.0,6.115850038914952e-14,2.2737367544323206e-13,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1127.5297578467737,48.8263145425
2018-06-30 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1052.3439410479282,70.4645020675
2018-06-30 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,939.8246782357883,107.8063740475
2018-06-30 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,726.1187765686288,209.005622775
2018-06-30 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,512.4885423655094,208.95390502499998
