,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
320400,0,1743.480821,1.980369213,0.645602212,0.0001,0.0002
321300,0,1742.908711,1.981134425,0.64590161,0.0001,0.0002
322200,0,1872.273517,1.981899638,0.646201008,0.0001,0.0002
323100,0,1872.273517,1.98266485,0.646500406,0.0001,0.0002
324000,0,1934.463961,1.983430062,0.646799804,0.0001,0.0002
324900,0,1980.353413,1.981901996,0.646202023,0.0001,0.0002
325800,0,1980.353413,1.98037393,0.645604241,0.0001,0.0002
326700,0,1862.104169,1.978845863,0.64500646,0.0001,0.0002
327600,0,1904.52686,1.977317797,0.644408678,0.0001,0.0002
328500,0,1904.52686,1.977317797,0.644408678,0.0001,0.0002
329400,0,1942.153528,1.977317797,0.644408678,0.0001,0.0002
330300,0,1953.847925,1.977317797,0.644408678,0.0001,0.0002
331200,0.00E+00,1904.983969,1.977317797,0.644408678,0.0001,0.0002
332100,0,1816.440137,1.97655729,0.644111305,0.0001,0.0002
333000,0,1770.62006,1.975796783,0.643813931,0.0001,0.0002
333900,0,1770.62006,1.975036276,0.643516558,0.0001,0.0002
334800,0,1800.334752,1.974275769,0.643219184,0.0001,0.0002
335700,0,1805.708364,1.971256999,0.642039688,0.0001,0.0002
336600,0,1805.708364,1.968238229,0.640860192,0.0001,0.0002
337500,0,1768.308274,1.965219458,0.639680697,0.0001,0.0002
338400,0,1711.542631,1.962200688,0.638501201,0.0001,0.0002
339300,0,1711.542631,1.960705108,0.637917384,0.0001,0.0002
340200,0,1751.760006,1.959209529,0.637333568,0.0001,0.0002
341100,0,1762.908056,1.957713949,0.636749751,0.0001,0.0002
342000,0,1754.823943,1.956218369,0.636165934,0.0001,0.0002
342900,0,1761.756477,1.954731881,0.63558602,0.0001,0.0002
343800,0,1719.481732,1.953245393,0.635006106,0.0001,0.0002
344700,0,1717.66762,1.951758904,0.634426192,0.0001,0.0002
345600,0,1714.455463,1.950272416,0.633846278,0.0001,0.0002
346500,0,1714.455463,1.94805955,0.632983642,0.0001,0.0002
347400,0,1721.241276,1.945846685,0.632121005,0.0001,0.0002
348300,0,1715.450599,1.943633819,0.631258369,0.0001,0.0002
349200,0,1715.744476,1.941420953,0.630395733,0.0001,0.0002
350100,0,1713.602706,1.938501523,0.629258862,0.0001,0.0002
351000,0,1721.523392,1.935582093,0.628121992,0.0001,0.0002
351900,0,1721.523392,1.932662663,0.626985121,0.0001,0.0002
352800,0.00E+00,1727.677952,1.929743233,0.62584825,0.0001,0.0002
353700,0,1727.808525,1.928296649,0.625285437,0.0001,0.0002
354600,0,1730.480653,1.926850065,0.624722624,0.0001,0.0002
355500,0,1730.803079,1.925403481,0.624159811,0.0001,0.0002
356400,0,1747.970906,1.923956897,0.623596998,0.0001,0.0002
357300,0,1764.45624,1.921803214,0.622759706,0.0001,0.0002
358200,0,1789.70177,1.919649531,0.621922414,0.0001,0.0002
359100,0,1779.536237,1.917495847,0.621085122,0.0001,0.0002
360000,0,1765.852121,1.915342164,0.62024783,0.0001,0.0002
360900,0,1790.31192,1.913917058,0.619694202,0.0001,0.0002
361800,0,1847.927666,1.912491953,0.619140575,0.0001,0.0002
362700,0,1847.927666,1.911066847,0.618586947,0.0001,0.0002
363600,0,1897.398815,1.909641741,0.618033319,0.0001,0.0002
364500,0,1921.811124,1.906816827,0.616936869,0.0001,0.0002
365400,0,1921.811124,1.903991914,0.615840418,0.0001,0.0002
366300,0,1946.310705,1.901167,0.614743967,0.0001,0.0002
367200,0,2137.747453,1.898342086,0.613647517,0.0001,0.0002
368100,0,2137.747453,1.897641073,0.613375631,0.0001,0.0002
369000,0,2106.270086,1.896940061,0.613103745,0.0001,0.0002
369900,0,1962.267887,1.896239048,0.612831858,0.0001,0.0002
370800,0,1970.805411,1.895538035,0.612559972,0.0001,0.0002
371700,0,2147.23128,1.894839091,0.612288968,0.0001,0.0002
372600,0,2199.241886,1.894140146,0.612017964,0.0001,0.0002
373500,0,2199.241886,1.893441202,0.611746959,0.0001,0.0002
374400,0,2102.94319,1.892742257,0.611475955,0.0001,0.0002
375300,0,2111.710875,1.893441202,0.611746959,0.0001,0.0002
376200,0,2111.710875,1.894140146,0.612017964,0.0001,0.0002
377100,0,2174.170644,1.894839091,0.612288968,0.0001,0.0002
378000,0.003682962,2177.563831,1.895538035,0.612559972,0.0001,0.0002
378900,0.012800499,2177.563831,1.896942137,0.613104631,0.0001,0.0002
379800,0.018797562,2100.805924,1.89834624,0.61364929,0.0001,0.0002
380700,0.023645329,2044.611928,1.899750342,0.614193949,0.0001,0.0002
381600,0.028293982,2027.043499,1.901154444,0.614738608,0.0001,0.0002
382500,0.033025195,2039.893311,1.903987759,0.615838646,0.0001,0.0002
383400,0.038124128,2036.661148,1.906821075,0.616938684,0.0001,0.0002
384300,0.043652772,2011.031088,1.90965439,0.618038721,0.0001,0.0002
385200,0.055905065,2010.77402,1.912487705,0.619138759,0.0001,0.0002
386100,0.074207141,1970.751579,1.91320132,0.619416027,0.0001,0.0002
387000,0.083792261,1970.751579,1.913914935,0.619693295,0.0001,0.0002
387900,0.086505918,1930.90614,1.914628549,0.619970562,0.0001,0.0002
388800,0.085826415,1903.029564,1.915342164,0.62024783,0.0001,0.0002
389700,0.084864701,1903.029564,1.917495847,0.621085122,0.0001,0.0002
390600,0.08692064,1833.655071,1.919649531,0.621922414,0.0001,0.0002
391500,0.093965685,1817.998394,1.921803214,0.622759706,0.0001,0.0002
392400,0.106615072,1812.008926,1.923956897,0.623596998,0.0001,0.0002
393300,0.111920869,1801.61439,1.921089599,0.622482438,0.0001,0.0002
394200,0.109577341,1793.680656,1.918222301,0.621367879,0.0001,0.0002
395100,0.096826712,1793.680656,1.915355003,0.620253319,0.0001,0.0002
396000,0.078807907,1794.840592,1.912487705,0.619138759,0.0001,0.0002
396900,0.058224852,1798.990042,1.90965439,0.618038721,0.0001,0.0002
397800,0.049945527,1815.898005,1.906821075,0.616938684,0.0001,0.0002
398700,0.056151564,1827.581966,1.903987759,0.615838646,0.0001,0.0002
399600,0.075161767,1825.04609,1.901154444,0.614738608,0.0001,0.0002
400500,0.084268366,1825.04609,1.90185962,0.615012271,0.0001,0.0002
401400,0.080842389,1756.231815,1.902564796,0.615285934,0.0001,0.0002
402300,0.037759736,1812.420461,1.903269972,0.615559597,0.0001,0.0002
403200,0,1820.484118,1.903975148,0.61583326,0.0001,0.0002
404100,0,1867.087205,1.900470039,0.614473808,0.0001,0.0002
405000,0,1858.062615,1.896964931,0.613114355,0.0001,0.0002
405900,0,1858.062615,1.893459822,0.611754903,0.0001,0.0002
406800,0,1872.59393,1.889954713,0.61039545,0.0001,0.0002
407700,0,1898.10977,1.885816126,0.608792899,0.0001,0.0002
408600,0,1898.10977,1.881677539,0.607190349,0.0001,0.0002
409500,0,2106.681962,1.877538952,0.605587798,0.0001,0.0002
410400,0,2069.260601,1.873400365,0.603985247,0.0001,0.0002
411300,0,2069.260601,1.871358141,0.603195495,0.0001,0.0002
412200,0,2221.296818,1.869315917,0.602405743,0.0001,0.0002
413100,0,2034.44366,1.867273692,0.601615991,0.0001,0.0002
414000,0,2047.115069,1.865231468,0.600826239,0.0001,0.0002
414900,0,2118.480139,1.863879851,0.600303933,0.0001,0.0002
415800,0,2118.868113,1.862528234,0.599781627,0.0001,0.0002
416700,0,2118.868113,1.861176617,0.599259321,0.0001,0.0002
417600,0,2155.407097,1.859825,0.598737015,0.0001,0.0002
418500,0,2007.222258,1.858481196,0.598218029,0.0001,0.0002
419400,0,2007.222258,1.857137392,0.597699043,0.0001,0.0002
420300,0,1918.4907,1.855793587,0.597180057,0.0001,0.0002
421200,0,2025.630725,1.854449783,0.596661071,0.0001,0.0002
422100,0,2025.630725,1.854449783,0.596661071,0.0001,0.0002
423000,0,1935.968235,1.854449783,0.596661071,0.0001,0.0002
423900,0,1943.109282,1.854449783,0.596661071,0.0001,0.0002
424800,0,1912.974544,1.854449783,0.596661071,0.0001,0.0002
425700,0,1927.970286,1.859872151,0.59875706,0.0001,0.0002
426600,0,1975.222704,1.865294518,0.600853048,0.0001,0.0002
427500,0,1975.222704,1.870716886,0.602949037,0.0001,0.0002
428400,0,1941.688374,1.876139254,0.605045025,0.0001,0.0002
429300,0,1945.061738,1.876139254,0.605045025,0.0001,0.0002
430200,0,1945.061738,1.876139254,0.605045025,0.0001,0.0002
431100,0,1914.87379,1.876139254,0.605045025,0.0001,0.0002
432000,0,1908.100824,1.876139254,0.605045025,0.0001,0.0002
432900,0,1908.100824,1.882393052,0.607468421,0.0001,0.0002
433800,0,1907.244449,1.888646849,0.609891817,0.0001,0.0002
434700,0,1892.143838,1.894900647,0.612315212,0.0001,0.0002
435600,0,1889.30098,1.901154444,0.614738608,0.0001,0.0002
436500,0,1878.015741,1.910487906,0.618367255,0.0001,0.0002
437400,0,1875.041524,1.919821369,0.621995902,0.0001,0.0002
438300,0,1872.146423,1.929154831,0.625624548,0.0001,0.0002
439200,0,1863.716799,1.938488293,0.629253195,0.0001,0.0002
440100,0,1856.455962,1.944416392,0.631565197,0.0001,0.0002
441000,0,1856.455962,1.950344491,0.633877198,0.0001,0.0002
441900,0,1843.579331,1.956272589,0.6361892,0.0001,0.0002
442800,0,1845.08338,1.962200688,0.638501201,0.0001,0.0002
443700,0,1845.08338,1.968275613,0.64087627,0.0001,0.0002
444600,0,1870.041774,1.974350538,0.643251339,0.0001,0.0002
445500,0,1841.562397,1.980425462,0.645626407,0.0001,0.0002
446400,0,1821.71503,1.986500387,0.648001476,0.0001,0.0002
447300,0,1832.983375,1.991940725,0.650133384,0.0001,0.0002
448200,0,1852.722556,1.997381062,0.652265293,0.0001,0.0002
449100,0,1852.722556,2.0028214,0.654397201,0.0001,0.0002
450000,0,1905.718994,2.008261737,0.656529109,0.0001,0.0002
450900,0,1911.947299,2.012221244,0.658083634,0.0001,0.0002
451800,0,1911.947299,2.01618075,0.659638159,0.0001,0.0002
452700,0,1939.511195,2.020140257,0.661192683,0.0001,0.0002
453600,0,2135.462174,2.024099763,0.662747208,0.0001,0.0002
454500,0,2125.958806,2.025701108,0.663376598,0.0001,0.0002
455400,0,1975.653001,2.027302453,0.664005987,0.0001,0.0002
456300,0,1884.59907,2.028903797,0.664635376,0.0001,0.0002
457200,0,1888.025855,2.030505142,0.665264766,0.0001,0.0002
458100,0,2054.327596,2.031309621,0.665581107,0.0001,0.0002
459000,0,2093.016876,2.032114101,0.665897447,0.0001,0.0002
459900,0,2093.016876,2.03291858,0.666213788,0.0001,0.0002
460800,0,1984.295636,2.033723059,0.666530129,0.0001,0.0002
461700,0,1983.304172,2.032116643,0.665898547,0.0001,0.0002
462600,0,1983.304172,2.030510226,0.665266965,0.0001,0.0002
463500,0.003061427,2037.772848,2.02890381,0.664635382,0.0001,0.0002
464400,0.007477594,2036.049866,2.027297393,0.6640038,0.0001,0.0002
465300,0.009382539,2036.049866,2.02890381,0.664635382,0.0001,0.0002
466200,0.014458643,1953.236754,2.030510226,0.665266965,0.0001,0.0002
467100,0.020936525,1894.644682,2.032116643,0.665898547,0.0001,0.0002
468000,0.027618586,1874.932672,2.033723059,0.666530129,0.0001,0.0002
468900,0.033916135,1886.350211,2.033723059,0.666530129,0.0001,0.0002
469800,0.039444416,1881.59368,2.033723059,0.666530129,0.0001,0.0002
470700,0.044729031,1881.59368,2.033723059,0.666530129,0.0001,0.0002
471600,0.049105886,1859.336324,2.033723059,0.666530129,0.0001,0.0002
472500,0.051694803,1821.86344,2.033723059,0.666530129,0.0001,0.0002
473400,0.051806221,1791.623479,2.033723059,0.666530129,0.0001,0.0002
474300,0.050350596,1782.9014,2.033723059,0.666530129,0.0001,0.0002
475200,0.048291728,1757.119327,2.033723059,0.666530129,0.0001,0.0002
476100,0.046474688,1723.771884,2.034530092,0.666847575,0.0001,0.0002
477000,0.045576611,1692.266561,2.035337125,0.66716502,0.0001,0.0002
477900,0.045050173,1677.776846,2.036144157,0.667482466,0.0001,0.0002
478800,0.044589248,1672.630052,2.03695119,0.667799912,0.0001,0.0002
479700,0.044012897,1662.91965,2.039387735,0.668758935,0.0001,0.0002
480600,0.043147024,1650.730785,2.041824279,0.669717957,0.0001,0.0002
481500,0.041867578,1652.384742,2.044260823,0.670676979,0.0001,0.0002
482400,0.040040913,1652.099397,2.046697368,0.671636002,0.0001,0.0002
483300,0.037528296,1641.177653,2.044260823,0.670676979,0.0001,0.0002
484200,0.034135497,1654.269653,2.041824279,0.669717957,0.0001,0.0002
485100,0.029554734,1671.529511,2.039387735,0.668758935,0.0001,0.0002
486000,0.029996427,1663.271949,2.03695119,0.667799912,0.0001,0.0002
486900,0.040692931,1607.408991,2.034537741,0.666850884,0.0001,0.0002
487800,0.037611346,1590.829619,2.032124291,0.665901856,0.0001,0.0002
488700,0.015239895,1636.090848,2.029710842,0.664952828,0.0001,0.0002
489600,0,1648.252584,2.027297393,0.6640038,0.0001,0.0002
490500,0,1690.246294,2.02890381,0.664635382,0.0001,0.0002
491400,0,1674.087823,2.030510226,0.665266965,0.0001,0.0002
492300,0,1674.087823,2.032116643,0.665898547,0.0001,0.0002
493200,0,1682.070715,2.033723059,0.666530129,0.0001,0.0002
494100,0,1701.432422,2.03291858,0.666213788,0.0001,0.0002
495000,0,1701.432422,2.032114101,0.665897447,0.0001,0.0002
495900,0,1903.01788,2.031309621,0.665581107,0.0001,0.0002
496800,0,1859.414034,2.030505142,0.665264766,0.0001,0.0002
497700,0,1859.414034,2.026520634,0.663699441,0.0001,0.0002
498600,0,1912.530648,2.022536127,0.662134115,0.0001,0.0002
499500,0,1810.734553,2.018551619,0.66056879,0.0001,0.0002
500400,0,1841.93885,2.014567111,0.659003464,0.0001,0.0002
501300,0,1884.718908,2.013777704,0.658693637,0.0001,0.0002
502200,0,1881.87924,2.012988297,0.658383809,0.0001,0.0002
503100,0,1881.87924,2.01219889,0.658073982,0.0001,0.0002
504000,0,1912.257241,2.011409483,0.657764154,0.0001,0.0002
504900,0,1758.191455,2.01219889,0.658073982,0.0001,0.0002
505800,0,1758.191455,2.012988297,0.658383809,0.0001,0.0002
506700,0,1664.977704,2.013777704,0.658693637,0.0001,0.0002
507600,0,1768.01065,2.014567111,0.659003464,0.0001,0.0002
508500,0,1768.01065,2.010644667,0.657464938,0.0001,0.0002
509400,0,1685.887994,2.006722223,0.655926412,0.0001,0.0002
510300,0,1679.780203,2.00279978,0.654387886,0.0001,0.0002
511200,0,1654.707371,1.998877336,0.65284936,0.0001,0.0002
512100,0,1662.964551,1.998100168,0.652544812,0.0001,0.0002
513000,0,1706.821128,1.997323,0.652240264,0.0001,0.0002
513900,0,1690.679601,1.996545831,0.651935716,0.0001,0.0002
514800,0,1687.200993,1.995768663,0.651631168,0.0001,0.0002
515700,0,1680.129007,1.998107454,0.652547954,0.0001,0.0002
516600,0,1680.129007,2.000446246,0.653464739,0.0001,0.0002
517500,0,1642.713757,2.002785037,0.654381525,0.0001,0.0002
518400,0,1644.471222,2.005123828,0.65529831,0.0001,0.0002
519300,0,1644.471222,2.007484649,0.656224599,0.0001,0.0002
520200,0,1646.436169,2.00984547,0.657150887,0.0001,0.0002
521100,0,1631.195731,2.01220629,0.658077176,0.0001,0.0002
522000,0,1627.487088,2.014567111,0.659003464,0.0001,0.0002
522900,0,1620.811907,2.015359001,0.659314364,0.0001,0.0002
523800,0,1626.29135,2.01615089,0.659625264,0.0001,0.0002
524700,0,1626.29135,2.01694278,0.659936163,0.0001,0.0002
525600,0,1646.211422,2.01773467,0.660247063,0.0001,0.0002
526500,0,1667.261459,2.01458196,0.659009875,0.0001,0.0002
527400,0,1667.261459,2.011429249,0.657772687,0.0001,0.0002
528300,0,1625.489606,2.008276538,0.656535498,0.0001,0.0002
529200,0,1617.65033,2.005123828,0.65529831,0.0001,0.0002
530100,0,1617.65033,2.002010282,0.654078017,0.0001,0.0002
531000,0,1627.822535,1.998896735,0.652857724,0.0001,0.0002
531900,0,1607.33289,1.995783189,0.65163743,0.0001,0.0002
532800,0,1596.135756,1.992669643,0.650417137,0.0001,0.0002
533700,0,1587.718876,1.988071175,0.648617649,0.0001,0.0002
534600,0,1599.431441,1.983472706,0.646818161,0.0001,0.0002
535500,0,1599.431441,1.978874238,0.645018672,0.0001,0.0002
536400,0,1629.443037,1.974275769,0.643219184,0.0001,0.0002
537300,0,1632.0462,1.970508067,0.64174729,0.0001,0.0002
538200,0,1632.0462,1.966740366,0.640275396,0.0001,0.0002
539100,0,1626.752424,1.962972664,0.638803501,0.0001,0.0002
540000,0,1636.370602,1.959204962,0.637331607,0.0001,0.0002
540900,0,1636.370602,1.956971826,0.636460275,0.0001,0.0002
541800,0,1679.759773,1.954738689,0.635588943,0.0001,0.0002
542700,0,1708.348316,1.952505553,0.63471761,0.0001,0.0002
543600,0,1713.491682,1.950272416,0.633846278,0.0001,0.0002
544500,0,1795.994627,1.951014529,0.63413575,0.0001,0.0002
545400,0,1782.195226,1.951756642,0.634425221,0.0001,0.0002
546300,0,1782.195226,1.952498755,0.634714693,0.0001,0.0002
547200,0,2010.881251,1.953240868,0.635004164,0.0001,0.0002
548100,0,2076.484396,1.960788167,0.637953074,0.0001,0.0002
549000,0,2102.858934,1.968335465,0.640901984,0.0001,0.0002
549900,0.003059854,2128.998202,1.975882764,0.643850894,0.0001,0.0002
550800,0.006740274,2099.919225,1.983430062,0.646799804,0.0001,0.0002
551700,0.008971565,2099.919225,1.984967605,0.647401665,0.0001,0.0002
552600,0.010832946,2060.113274,1.986505148,0.648003526,0.0001,0.0002
553500,0.01243061,2089.534352,1.98804269,0.648605386,0.0001,0.0002
554400,0.013996742,2112.627433,1.989580233,0.649207247,0.0001,0.0002
555300,0.015779463,2108.128486,1.988810272,0.648905804,0.0001,0.0002
556200,0.018243352,1930.468157,1.98804031,0.648604362,0.0001,0.0002
557100,0.022553431,1930.468157,1.987270349,0.648302919,0.0001,0.0002
558000,0.028198414,1898.172719,1.986500387,0.648001476,0.0001,0.0002
558900,0.034408121,1866.698835,1.987270349,0.648302919,0.0001,0.0002
559800,0.0410251,1854.298479,1.98804031,0.648604362,0.0001,0.0002
560700,0.050312818,1790.771169,1.988810272,0.648905804,0.0001,0.0002
561600,0.08592056,1742.852364,1.989580233,0.649207247,0.0001,0.0002
562500,0.160238651,1742.852364,1.992684102,0.650423369,0.0001,0.0002
563400,0.175220653,1715.436022,1.995787972,0.651639491,0.0001,0.0002
564300,0.172006259,1707.955146,1.998891841,0.652855612,0.0001,0.0002
565200,0.162883879,1678.877899,2.00199571,0.654071734,0.0001,0.0002
566100,0.142873826,1643.892192,1.999664193,0.653158085,0.0001,0.0002
567000,0.124158709,1654.015303,1.997332677,0.652244436,0.0001,0.0002
567900,0.102984953,1666.173895,1.99500116,0.651330786,0.0001,0.0002
568800,0.080960874,1687.403833,1.992669643,0.650417137,0.0001,0.0002
569700,0.055925374,1713.898347,1.994221566,0.651025193,0.0001,0.0002
570600,0.039247204,1713.898347,1.995773489,0.651633249,0.0001,0.0002
571500,0.029744054,1672.434434,1.997325413,0.652241304,0.0001,0.0002
572400,0.020638855,1650.415274,1.998877336,0.65284936,0.0001,0.0002
573300,0.01341236,1650.415274,2.000438959,0.653461598,0.0001,0.0002
574200,0.006943739,1750.185532,2.002000582,0.654073835,0.0001,0.0002
575100,0.001740844,1831.539969,2.003562205,0.654686073,0.0001,0.0002
576000,0,1920.450889,2.005123828,0.65529831,0.0001,0.0002
576900,0,1793.455054,2.008276538,0.656535498,0.0001,0.0002
577800,0,1684.636648,2.011429249,0.657772687,0.0001,0.0002
578700,0,1684.636648,2.01458196,0.659009875,0.0001,0.0002
579600,0,1697.433113,2.01773467,0.660247063,0.0001,0.0002
580500,0,1756.230768,2.018529054,0.66055904,0.0001,0.0002
581400,0,1756.230768,2.019323437,0.660871017,0.0001,0.0002
582300,0,1575.526294,2.020117821,0.661182993,0.0001,0.0002
583200,0,1559.622645,2.020912205,0.66149497,0.0001,0.0002
584100,0,1559.622645,2.021709095,0.66180803,0.0001,0.0002
585000,0,1572.296111,2.022505984,0.662121089,0.0001,0.0002
585900,0,1567.154737,2.023302874,0.662434149,0.0001,0.0002
586800,0,1552.417993,2.024099763,0.662747208,0.0001,0.0002
587700,0,1611.034799,2.024099763,0.662747208,0.0001,0.0002
588600,0,1592.594791,2.024099763,0.662747208,0.0001,0.0002
589500,0,1541.932523,2.024099763,0.662747208,0.0001,0.0002
590400,0,1541.653829,2.024099763,0.662747208,0.0001,0.0002
591300,0,1537.157687,2.02731262,0.664010384,0.0001,0.0002
592200,0,1537.157687,2.030525477,0.66527356,0.0001,0.0002
593100,0,1591.240765,2.033738333,0.666536736,0.0001,0.0002
594000,0,1690.697786,2.03695119,0.667799912,0.0001,0.0002
594900,0,1690.697786,2.038572967,0.66843814,0.0001,0.0002
595800,0,1637.076708,2.040194743,0.669076369,0.0001,0.0002
596700,0,1580.301303,2.04181652,0.669714597,0.0001,0.0002
597600,0,1583.183835,2.043438296,0.670352825,0.0001,0.0002
598500,0,1587.694789,2.042626119,0.670033153,0.0001,0.0002
599400,0,1617.81393,2.041813942,0.669713481,0.0001,0.0002
600300,0,1617.81393,2.041001764,0.669393808,0.0001,0.0002
601200,0,1513.389307,2.040189587,0.669074136,0.0001,0.0002
602100,0,1490.353318,2.220077271,0.742159673,0.0001,0.0002
603000,0,1490.353318,2.399964955,0.81524521,0.0001,0.0002
603900,0,1444.329504,2.579852639,0.888330746,0.0001,0.0002
604800,0,1437.983482,2.759740323,0.961416283,0.0001,0.0002
605700,0,1437.983482,2.76648236,0.964237514,0.0001,0.0002
606600,0,1475.881296,2.773224396,0.967058746,0.0001,0.0002
607500,0,1439.373526,2.779966433,0.969879977,0.0001,0.0002
608400,0,1407.701321,2.786708469,0.972701208,0.0001,0.0002
609300,0,1388.860397,2.791276844,0.974615971,0.0001,0.0002
610200,0,1387.890122,2.795845218,0.976530734,0.0001,0.0002
611100,0,1387.890122,2.800413593,0.978445497,0.0001,0.0002
612000,0,1385.740746,2.804981967,0.98036026,0.0001,0.0002
612900,0,1375.241517,2.810777384,0.98279291,0.0001,0.0002
613800,0,1376.13571,2.816572802,0.98522556,0.0001,0.0002
614700,0,1372.729182,2.822368219,0.987658209,0.0001,0.0002
615600,0,1368.503838,2.828163636,0.990090859,0.0001,0.0002
616500,0,1366.764014,2.831687096,0.991571798,0.0001,0.0002
617400,0,1367.461813,2.835210556,0.993052737,0.0001,0.0002
618300,0,1398.990581,2.838734015,0.994533676,0.0001,0.0002
619200,0,1436.967426,2.842257475,0.996014615,0.0001,0.0002
620100,0,1381.198812,2.838734015,0.994533676,0.0001,0.0002
621000,0,1391.675037,2.835210556,0.993052737,0.0001,0.0002
621900,0,1391.675037,2.831687096,0.991571798,0.0001,0.0002
622800,0,1411.677785,2.828163636,0.990090859,0.0001,0.0002
623700,0,1477.882149,2.831687096,0.991571798,0.0001,0.0002
624600,0,1477.882149,2.835210556,0.993052737,0.0001,0.0002
625500,0,1565.57436,2.838734015,0.994533676,0.0001,0.0002
626400,0,1624.22977,2.842257475,0.996014615,0.0001,0.0002
627300,0,1624.22977,2.847010414,0.997010961,0.0001,0.0002
628200,0,1556.981801,2.851763353,0.998007308,0.0001,0.0002
629100,0,1675.340214,2.856516292,0.999003654,0.0001,0.0002
630000,0,1667.63558,2.861269231,1,0.0001,0.0002
630900,0,1600.265111,2.867300574,1,0.0001,0.0002
631800,0,1575.615723,2.873331918,1,0.0001,0.0002
632700,0,1575.615723,2.879363261,1,0.0001,0.0002
633600,0,1702.564162,2.885394604,1,0.0001,0.0002
634500,0,1553.066495,2.886613098,1,0.0001,0.0002
635400,0,1553.066495,2.887831593,1,0.0001,0.0002
636300,0.006127469,1533.204591,2.889050087,1,0.0001,0.0002
637200,0.026238639,1531.619741,2.890268581,1,0.0001,0.0002
638100,0.047632349,1531.619741,2.907770208,1,0.0001,0.0002
639000,0.079162113,1445.537495,2.925271834,1,0.0001,0.0002
639900,0.120982904,1390.842666,2.94277346,1,0.0001,0.0002
640800,0.158389071,1398.477008,2.960275087,1,0.0001,0.0002
641700,1.86E-01,1392.092858,2.96673293,1,0.0001,0.0002
642600,0.198525744,1504.728471,2.973190772,1,0.0001,0.0002
643500,0.203867784,1504.728471,2.979648615,1,0.0001,0.0002
644400,0.204040338,1423.849319,2.986106457,1,0.0001,0.0002
645300,0.194747665,1350.935911,2.996676746,1,0.0001,0.0002
646200,0.185561265,1350.935911,3.007247034,1,0.0001,0.0002
647100,0.170288748,1333.456216,3.017817323,1,0.0001,0.0002
648000,0.146313114,1284.13556,3.028387611,1,0.0001,0.0002
648900,0.128723243,1284.13556,3.025717075,1,0.0001,0.0002
649800,0.109905731,1201.687535,3.023046539,1,0.0001,0.0002
650700,0.094716732,1166.920478,3.020376003,1,0.0001,0.0002
