Time;T_amp
19256400;15.9
19260000;15
19263600;14.5
19267200;14.3
19270800;13
19274400;12.6
19278000;12.3
19281600;12.6
19285200;13.1
19288800;15.3
19292400;16.6
19296000;17.8
19299600;18.5
19303200;18.9
19306800;19.4
19310400;19.4
19314000;20.4
19317600;20
19321200;20.8
19324800;20.8
19328400;20.4
19332000;19.5
19335600;17.5
19339200;15.1
19342800;14.3
19346400;13.5
19350000;13.2
19353600;13.5
19357200;14
19360800;15.1
19364400;15.6
19368000;14.9
19371600;14.3
19375200;15.7
19378800;17.5
19382400;19.1
19386000;20.1
19389600;21
19393200;20.8
19396800;20.4
19400400;20.2
19404000;20.7
19407600;20.6
19411200;19.7
19414800;19.2
19418400;18.8
19422000;17.1
19425600;16
19429200;15.1
19432800;15
19436400;13.9
19440000;12.9
19443600;13.2
19447200;14.4
19450800;15
19454400;15.4
19458000;14.6
19461600;15.4
19465200;17.1
19468800;19.1
19472400;20.4
19476000;20.9
19479600;21.5
19483200;21.7
19486800;22.7
19490400;22.6
19494000;22.7
19497600;22.5
19501200;22.5
19504800;21.1
19508400;19.9
19512000;19.3
19515600;19.2
19519200;18.9
19522800;19.2
19526400;18.9
19530000;18.5
19533600;17.3
19537200;17.1
19540800;17.4
19544400;17.4
19548000;17.7
19551600;18.6
19555200;18.8
19558800;20
19562400;20.3
19566000;19.4
19569600;19.2
19573200;21.4
19576800;22.2
19580400;22.4
19584000;22.9
19587600;22.6
19591200;21.8
19594800;20.4
19598400;18.9
19602000;18.9
19605600;18.3
19609200;18.4
19612800;19.2
19616400;18.7
19620000;17.7
19623600;16.9
19627200;16.6
19630800;16.6
19634400;17.1
19638000;18
19641600;18.4
19645200;19
19648800;19.2
19652400;19.7
19656000;17.5
19659600;17
19663200;16.9
19666800;16.3
19670400;16.6
19674000;15.7
19677600;15.7
19681200;15
19684800;14.4
19688400;13.6
19692000;13.4
19695600;13.6
19699200;13.3
19702800;13.3
19706400;12.9
19710000;12.2
19713600;12.5
19717200;12.4
19720800;12.9
19724400;14.4
19728000;15.9
19731600;15.7
19735200;15.9
19738800;15.3
19742400;15.7
19746000;14.4
19749600;15.5
19753200;15
19756800;15.7
19760400;14.6
19764000;13.9
19767600;13.7
19771200;12.8
19774800;12
19778400;12.2
19782000;12.3
19785600;11.6
19789200;11.6
19792800;11.2
19796400;10.6
19800000;10.8
19803600;11.1
19807200;12.3
19810800;13.9
19814400;15.4
19818000;16.9
19821600;17.5
19825200;18.1
19828800;18.7
19832400;18.9
19836000;18.7
19839600;19.4
19843200;18.5
19846800;18
19850400;17.1
19854000;14.8
19857600;13.7
19861200;14
19864800;14
19868400;14
19872000;13.8
19875600;14
19879200;13.9
19882800;13.8
19886400;13.8
19890000;13.9
19893600;14.6
19897200;16.2
19900800;17
19904400;17.8
19908000;17.9
19911600;18.6
19915200;19.2
19918800;20.3
19922400;20.9
19926000;21.4
19929600;20.4
19933200;19.8
19936800;19.1
19940400;18.2
19944000;17.8
19947600;17.1
19951200;17.2
19954800;17.1
19958400;17.1
19962000;16.8
19965600;16.9
19969200;15.7
19972800;14.7
19976400;14.1
19980000;15.4
19983600;17.2
19987200;19
19990800;20.6
19994400;21.4
19998000;21.4
20001600;22
20005200;22.1
20008800;22.5
20012400;23.1
20016000;22.4
20019600;19.1
20023200;18.8
20026800;17
20030400;16.4
20034000;16.2
20037600;15.6
20041200;14.8
20044800;14.6
20048400;15.1
20052000;15.9
20055600;17
20059200;17.3
20062800;17.8
20066400;18
20070000;18.3
20073600;18.3
20077200;18.5
20080800;18.7
20084400;18.7
20088000;19.3
20091600;18.9
20095200;18.2
20098800;17.8
20102400;18.1
20106000;18.4
20109600;18.7
20113200;18.5
20116800;18.4
20120400;18.1
20124000;18.2
20127600;18.2
20131200;18.1
20134800;17.9
20138400;17.8
20142000;17.4
20145600;17.1
20149200;17.1
20152800;17.7
20156400;18
20160000;18.3
20163600;19.6
20167200;20
20170800;20.1
20174400;20
20178000;20.9
20181600;20.9
20185200;20.9
20188800;16.1
20192400;17.1
20196000;16.3
20199600;16.5
20203200;15.8
20206800;15.6
20210400;15.1
20214000;15.3
20217600;14.3
20221200;14.2
20224800;14.8
20228400;14.4
20232000;14.4
20235600;14.3
20239200;14.7
20242800;15.7
20246400;17.1
20250000;18.4
20253600;19.9
20257200;21.7
20260800;23.7
20264400;24
20268000;24.1
20271600;24.3
20275200;22.9
20278800;23.7
20282400;21.7
20286000;19.4
20289600;17.6
20293200;16.7
20296800;16.7
20300400;16
20304000;15.3
20307600;15
20311200;13.4
20314800;14
20318400;15.9
20322000;15.6
20325600;16.5
20329200;17.5
20332800;18.5
20336400;19.3
20340000;19.6
20343600;20.6
20347200;21.3
20350800;21.4
20354400;21.3
20358000;21.2
20361600;20.7
20365200;19.2
20368800;18.4
20372400;17.4
20376000;16.7
20379600;16.2
20383200;15.7
20386800;15.2
20390400;14.5
20394000;13.9
20397600;13.2
20401200;12.8
20404800;13
20408400;12.6
20412000;13.2
20415600;14.2
20419200;15.1
20422800;17.9
20426400;19.1
20430000;20.3
20433600;20.7
20437200;21
20440800;21
20444400;21
20448000;17.1
20451600;14.8
20455200;14.9
20458800;14.2
20462400;14.2
20466000;14
20469600;14.4
20473200;14.2
20476800;14.1
20480400;14.2
20484000;14.4
20487600;14.9
20491200;14.8
20494800;14.9
20498400;15.6
20502000;15.9
20505600;16.1
20509200;16.4
20512800;16.6
20516400;17.1
20520000;17.6
20523600;18.3
20527200;18.3
20530800;18.4
20534400;17.3
20538000;16.2
20541600;15.5
20545200;15.6
20548800;15.3
20552400;15.5
20556000;15.2
20559600;15
20563200;14.7
20566800;14.7
20570400;14.9
20574000;14.7
20577600;14.7
20581200;14.6
20584800;14.5
20588400;15.9
20592000;16.8
20595600;18.5
20599200;18.8
20602800;19
20606400;18.9
20610000;18.8
20613600;19.4
20617200;17.9
20620800;17.8
20624400;17.8
20628000;16.9
20631600;16.2
20635200;15.6
20638800;15.1
20642400;14.9
20646000;14.1
20649600;13.3
20653200;13.2
20656800;13.9
20660400;13.6
20664000;13.4
20667600;13
20671200;13.1
20674800;13.5
20678400;13.9
20682000;14
20685600;14.3
20689200;14.5
20692800;15
20696400;15
20700000;15.2
20703600;15
20707200;14.9
20710800;15.1
20714400;15.4
20718000;15.6
20721600;15.7
20725200;15.6
20728800;15.2
20732400;15.1
20736000;14.4
20739600;13.3
20743200;13
20746800;12.8
20750400;12.5
20754000;12.8
20757600;14.2
20761200;15.4
20764800;16.5
20768400;17.1
20772000;17.4
20775600;17
20779200;18.4
20782800;18.1
20786400;18.4
20790000;18.3
20793600;18.1
20797200;17
20800800;15.8
20804400;13.3
20808000;12.4
20811600;11.4
20815200;10.5
20818800;10.8
20822400;10.7
20826000;10.7
20829600;10.1
20833200;10.9
20836800;9.2
20840400;9.8
20844000;11.9
20847600;14.3
20851200;16.2
20854800;17.2
20858400;18.2
20862000;18.9
20865600;19.6
20869200;19.9
20872800;18.5
20876400;17.9
20880000;16.2
20883600;14.5
20887200;14.4
20890800;13.7
20894400;13.5
20898000;13.7
20901600;13.4
20905200;13.8
20908800;14
20912400;14
20916000;14.1
20919600;14.1
20923200;13.9
20926800;13.9
20930400;14.1
20934000;14.5
20937600;15
20941200;16.3
20944800;16.9
20948400;16.3
20952000;15.5
20955600;13.9
20959200;15.6
20962800;16
20966400;15.7
20970000;14.7
20973600;13.9
20977200;13
20980800;12.6
20984400;12.6
20988000;12.4
20991600;12.2
20995200;12.3
20998800;12
21002400;12
21006000;12.2
21009600;11.7
21013200;11.5
21016800;11.1
21020400;13.1
21024000;15
21027600;16.1
21031200;16.6
21034800;16.4
21038400;15.8
21042000;16.7
21045600;16.4
21049200;16.2
21052800;16.5
21056400;14.7
21060000;14.1
21063600;13.7
21067200;13.6
21070800;13.9
21074400;13.8
21078000;13.8
21081600;13.8
21085200;13.8
21088800;13.8
21092400;13.6
21096000;13.8
21099600;13.4
21103200;13.9
21106800;14
21110400;14.6
21114000;15.1
21117600;15.8
21121200;16.2
21124800;16.1
21128400;16.1
21132000;16.1
21135600;16.3
21139200;16.2
21142800;15.7
21146400;14.9
21150000;13.9
21153600;12.4
21157200;11.2
21160800;10.3
21164400;9.4
21168000;9.5
21171600;8.8
21175200;9.2
21178800;9.2
21182400;7.7
21186000;8
21189600;9.6
21193200;13
21196800;15.7
21200400;17.2
21204000;18.9
21207600;19.6
21211200;20.5
21214800;20.4
21218400;20.9
21222000;21.6
21225600;21.1
21229200;19.8
21232800;16.9
21236400;14.8
21240000;13.7
21243600;13.6
21247200;13.2
21250800;12.7
21254400;12.4
21258000;11.8
21261600;11.7
21265200;11.6
21268800;11.5
21272400;11
21276000;12.8
21279600;15.2
21283200;17.8
21286800;19.8
21290400;20.9
21294000;22.4
21297600;23
21301200;23.8
21304800;24.1
21308400;24.2
21312000;24.2
21315600;22.3
21319200;19.9
21322800;17.4
21326400;15.8
21330000;15.3
21333600;14.6
21337200;14.5
21340800;13.8
21344400;12.5
21348000;13.1
21351600;12.7
21355200;11.8
21358800;12
21362400;13.2
21366000;15.6
21369600;19.1
21373200;20.9
21376800;22.4
21380400;23.2
21384000;23.4
21387600;23.8
21391200;24.5
21394800;24.4
21398400;25.6
21402000;23.9
21405600;21
21409200;18.7
21412800;17.8
21416400;17.2
21420000;16.5
21423600;16.4
21427200;16
21430800;15.5
21434400;15.3
21438000;14.6
21441600;14.7
21445200;14.4
21448800;15.2
21452400;18.1
21456000;20
21459600;22
21463200;23.7
21466800;24.6
21470400;25.5
21474000;25.6
21477600;26.2
21481200;25.7
21484800;26.4
21488400;25.1
21492000;22.2
21495600;20.3
21499200;18.8
21502800;17.7
21506400;16.9
21510000;16
21513600;15.2
21517200;14.6
21520800;14.2
21524400;14.1
21528000;14
21531600;13.6
21535200;14
21538800;14.6
21542400;15.5
21546000;16.3
21549600;17
21553200;18.1
21556800;18.9
21560400;19.4
21564000;19.7
21567600;18
21571200;16.8
21574800;16.2
21578400;15.9
21582000;15.6
21585600;15.5
21589200;15.4
21592800;15.3
21596400;15.3
21600000;15.2
21603600;15.1
21607200;14.7
21610800;14.6
21614400;14.3
21618000;14.3
21621600;14.2
21625200;14.5
21628800;15.6
21632400;16.1
21636000;16.5
21639600;16.3
21643200;16.8
21646800;17.2
21650400;17.1
21654000;15.8
21657600;16.3
21661200;15.4
21664800;14.4
21668400;13.8
21672000;14
21675600;14.1
21679200;13.9
21682800;13.7
21686400;12.9
21690000;12.6
21693600;12.5
21697200;12.2
21700800;11.4
21704400;11.5
21708000;12.2
21711600;13.3
21715200;14.7
21718800;15.9
21722400;15.9
21726000;17.3
21729600;17.9
21733200;17.6
21736800;16.9
21740400;15.8
21744000;15.2
21747600;14.3
21751200;13.7
21754800;13.3
21758400;13.3
21762000;13.3
21765600;13.1
21769200;13.2
21772800;12.9
21776400;13
21780000;13.4
21783600;12.9
21787200;13
21790800;13.2
21794400;13.7
21798000;12.6
21801600;13
21805200;14.5
21808800;15.3
21812400;14.9
21816000;14.7
21819600;14.5
21823200;14.1
21826800;13.5
21830400;13.7
21834000;13.2
21837600;12.7
21841200;12.4
21844800;12.1
21848400;11.6
21852000;11.8
21855600;12.7
21859200;13.1
21862800;12.8
21866400;12.2
21870000;11
21873600;10.4
21877200;9.7
21880800;10.4
21884400;12.2
21888000;14.1
21891600;15
21895200;16.2
21898800;16.6
21902400;17.1
21906000;17.3
21909600;17.3
21913200;16.9
21916800;16.6
21920400;14.9
21924000;13.9
21927600;12.7
21931200;12
21934800;11.6
21938400;11.6
21942000;11.6
21945600;11
21949200;11.4
21952800;10.3
21956400;10.4
21960000;12.3
21963600;12.4
21967200;13.5
21970800;13.7
21974400;14.5
21978000;15.6
21981600;15.8
21985200;16.2
21988800;17.1
21992400;16.4
21996000;16.4
21999600;15.6
22003200;14.6
22006800;14
22010400;13.4
22014000;12.9
22017600;12.2
22021200;11.7
22024800;11.5
22028400;11.6
22032000;12
22035600;11.1
22039200;11.6
22042800;11.9
22046400;11.6
22050000;11.6
22053600;11.6
22057200;12.5
22060800;13
22064400;13.5
22068000;13.9
22071600;14.3
22075200;14.6
22078800;14.3
22082400;14.4
22086000;14.3
22089600;13.9
22093200;13.5
22096800;11.5
22100400;10.1
22104000;8.6
22107600;8.7
22111200;8.1
22114800;9
22118400;9
22122000;9.2
22125600;8.6
22129200;8.8
22132800;8.4
22136400;8.7
22140000;9.2
22143600;11.4
22147200;12.3
22150800;13.5
22154400;13.1
22158000;13.5
22161600;14.6
22165200;14.7
22168800;14.6
22172400;14.3
22176000;13.8
22179600;14
22183200;13.4
22186800;12.9
22190400;12.5
22194000;12.3
22197600;11.7
22201200;11.7
22204800;12.1
22208400;11.8
22212000;10.7
22215600;10.6
22219200;10.3
22222800;10.9
22226400;10.8
22230000;11.9
22233600;12.7
22237200;13.1
22240800;13.5
22244400;13.9
22248000;14.2
22251600;13.9
22255200;14.2
22258800;13.8
22262400;13.2
22266000;12.9
22269600;12.2
22273200;11.3
22276800;11.2
22280400;11.3
22284000;11.1
22287600;10.7
22291200;10.6
22294800;10.6
22298400;10.2
22302000;10.6
22305600;11.2
22309200;10.8
22312800;10.9
22316400;12.2
22320000;14.2
22323600;15.8
22327200;16.7
22330800;17.7
22334400;18.2
22338000;18.7
22341600;19
22345200;18.6
22348800;18.2
22352400;17
22356000;15.2
22359600;15.1
22363200;14.3
22366800;15.1
22370400;15.6
22374000;15.9
22377600;15.5
22381200;15.4
22384800;15
22388400;15.1
22392000;15.2
22395600;15.1
22399200;14.9
22402800;14.6
22406400;14.8
22410000;15
22413600;15.1
22417200;15.5
22420800;15
22424400;14.7
22428000;14.5
22431600;14
22435200;13.8
22438800;13.8
22442400;13.1
22446000;12.7
22449600;12.5
22453200;12.3
22456800;11.8
22460400;11.9
22464000;11.6
22467600;12
22471200;11.6
22474800;11.8
22478400;11.1
22482000;10.6
22485600;10
22489200;11.1
22492800;11.7
22496400;12.4
22500000;12.6
22503600;13.1
22507200;12.8
22510800;13
22514400;12.8
22518000;12.1
22521600;11.4
22525200;10.6
22528800;8.9
22532400;7.9
22536000;7.6
22539600;8
22543200;7.1
22546800;7.8
22550400;7
22554000;6.8
22557600;7.2
22561200;7.8
22564800;8.4
22568400;8
22572000;7.8
22575600;9.1
22579200;10.4
22582800;11.2
22586400;11.8
22590000;14
22593600;14.7
22597200;14.4
22600800;14.4
22604400;14.6
22608000;14.4
22611600;14.1
22615200;13.7
22618800;13.2
22622400;12.7
22626000;12.4
22629600;12.2
22633200;12.6
22636800;12.4
22640400;12.6
22644000;12.3
22647600;12.5
22651200;12.7
22654800;12.7
22658400;12.9
22662000;12.9
22665600;13.5
22669200;13.7
22672800;13.8
22676400;13.9
22680000;14.2
22683600;14.3
22687200;14.8
22690800;15
22694400;14.7
22698000;14.7
22701600;14.9
22705200;14.8
22708800;15
22712400;14.8
22716000;14.7
22719600;14.8
22723200;14.4
22726800;13.8
22730400;13.9
22734000;13.9
22737600;14
22741200;13.6
22744800;13.8
22748400;14.5
22752000;15
22755600;15.5
22759200;15.9
22762800;16.5
22766400;16
22770000;15.8
22773600;16
22777200;16.7
22780800;16.6
22784400;16.3
22788000;16.4
22791600;16.3
22795200;16.2
22798800;15.7
22802400;15.1
22806000;14.4
22809600;13.4
22813200;14.2
22816800;14.5
22820400;14.3
22824000;14.2
22827600;14.1
22831200;13.8
22834800;14.4
22838400;15.3
22842000;15.8
22845600;16.4
22849200;17.4
22852800;17.6
22856400;18.1
22860000;17.7
22863600;17.4
22867200;17.2
22870800;15.8
22874400;13
22878000;12.1
22881600;11
22885200;10.7
22888800;10.9
22892400;11.6
22896000;11
22899600;12.2
22903200;13.1
22906800;13.1
22910400;13.4
22914000;12.9
22917600;12.4
22921200;12.8
22924800;15.1
22928400;16.3
22932000;17.6
22935600;18.5
22939200;19.7
22942800;20.6
22946400;20.9
22950000;21
22953600;20.2
22957200;18.4
22960800;16.6
22964400;15.4
22968000;14.5
22971600;14.8
22975200;14.7
22978800;14.7
22982400;14.6
22986000;14.7
22989600;15.2
22993200;14.9
22996800;15.4
23000400;15.1
23004000;14.9
23007600;15.5
23011200;17.1
23014800;18.4
23018400;18.9
23022000;19.8
23025600;20.6
23029200;20.6
23032800;20.8
23036400;19.9
23040000;19.3
23043600;18.1
23047200;13.8
23050800;13.3
23054400;13.2
23058000;13.1
23061600;12
23065200;11.5
23068800;11.1
23072400;11.2
23076000;11.5
23079600;11.5
23083200;11.5
23086800;11.5
23090400;11.5
23094000;11.9
23097600;12.4
23101200;12.3
23104800;13.2
23108400;14.5
23112000;15.2
23115600;15
23119200;14.1
23122800;14.1
23126400;13.6
23130000;12.9
23133600;11.6
23137200;10.4
23140800;10.6
23144400;9.5
23148000;10
23151600;10.3
23155200;9.9
23158800;10.3
23162400;10.4
23166000;10.4
23169600;10.5
23173200;10
23176800;10.1
23180400;11.5
23184000;12.7
23187600;14.5
23191200;13.5
23194800;13.4
23198400;13.1
23202000;14
23205600;12.3
23209200;13.3
23212800;13.8
23216400;12.4
23220000;10.3
23223600;9.3
23227200;8.2
23230800;8.2
23234400;7.7
23238000;7.8
23241600;6.8
23245200;6.1
23248800;6.4
23252400;7
23256000;6.6
23259600;8.5
23263200;9.3
23266800;9.7
23270400;11.6
23274000;13.3
23277600;14
23281200;15
23284800;15.1
23288400;15.2
23292000;14.5
23295600;14.3
23299200;13.8
23302800;12.8
23306400;12.5
23310000;12.4
23313600;12.4
23317200;12.7
23320800;13
23324400;13.1
23328000;12.9
23331600;12.7
23335200;12.8
23338800;12.9
23342400;13.1
23346000;13
23349600;13
23353200;13.2
23356800;13.2
23360400;12.9
23364000;13.1
23367600;13
23371200;12.9
23374800;12.8
23378400;12.8
23382000;12.6
23385600;12.8
23389200;12.9
23392800;13
23396400;12.8
23400000;12.5
23403600;12.3
23407200;12.3
23410800;12.2
23414400;11.9
23418000;11.9
23421600;11.8
23425200;12.2
23428800;12.3
23432400;12.8
23436000;13.2
23439600;13.2
23443200;13.5
23446800;14.2
23450400;15.1
23454000;16.6
23457600;15.5
23461200;15.3
23464800;15.2
23468400;14.7
23472000;14
23475600;13.5
23479200;12.8
23482800;11.7
23486400;11.5
23490000;11.1
23493600;12.2
23497200;12.6
23500800;12.6
23504400;12.7
23508000;13
23511600;13
23515200;13.1
23518800;13.3
23522400;12.9
23526000;13
23529600;14
23533200;14.8
23536800;15.2
23540400;15.3
23544000;15.2
23547600;14.1
23551200;14.1
23554800;13.1
23558400;13.2
23562000;12.9
23565600;12.6
23569200;12.3
23572800;12.1
23576400;11.8
23580000;11.8
23583600;12
23587200;12.3
23590800;12.3
23594400;12.3
23598000;11.9
23601600;11.9
23605200;11.3
23608800;11.3
23612400;10.7
23616000;11.6
23619600;11.5
23623200;11.8
23626800;12.5
23630400;14
23634000;13.6
23637600;13.8
23641200;14.1
23644800;12.4
23648400;11.1
23652000;11.3
23655600;12
23659200;12.1
23662800;11.8
23666400;11.9
23670000;12.8
23673600;13.3
23677200;13.4
23680800;13.4
23684400;13.8
23688000;14.2
23691600;14.4
23695200;14.2
23698800;13.5
23702400;13.6
23706000;14.3
23709600;15.1
23713200;15.7
23716800;16.2
23720400;16.7
23724000;16.5
23727600;12.2
23731200;11.6
23734800;11
23738400;10.5
23742000;10.1
23745600;10.3
23749200;10.1
23752800;10
23756400;10.3
23760000;10.3
23763600;10
23767200;9.9
23770800;9.9
23774400;9.6
23778000;9.4
23781600;9.5
23785200;9.8
23788800;10.5
23792400;11.1
23796000;11.2
23799600;11.7
23803200;12.2
23806800;13
23810400;13.7
23814000;13.1
23817600;11.1
23821200;10.6
23824800;9.8
23828400;9.7
23832000;9.2
23835600;9.1
23839200;8.6
23842800;8.7
23846400;9.6
23850000;9.3
23853600;9.6
23857200;9.5
23860800;9.4
23864400;9
23868000;8.8
23871600;9.3
23875200;10.4
23878800;11.1
23882400;12.6
23886000;13.2
23889600;14.1
23893200;13.1
23896800;12.6
23900400;12.5
23904000;12.9
23907600;11.8
23911200;11.1
23914800;10.8
23918400;9.8
23922000;9.6
23925600;9.7
23929200;9.5
23932800;9.5
23936400;9.2
23940000;9.4
23943600;9.1
23947200;9.9
23950800;9.7
23954400;9.6
23958000;10.5
23961600;11.7
23965200;11.9
23968800;12.4
23972400;12.4
23976000;14.4
23979600;14.3
23983200;14
23986800;13.9
23990400;12.9
23994000;11.2
23997600;10.3
24001200;9.5
24004800;8.3
24008400;7.6
24012000;7.3
24015600;7.4
24019200;7.4
24022800;7.1
24026400;7.1
24030000;6.5
24033600;6.7
24037200;6.2
24040800;6
24044400;7.6
24048000;9.2
24051600;12.5
24055200;13.3
24058800;14
24062400;14.3
24066000;14.2
24069600;14.1
24073200;13.6
24076800;13
24080400;10.9
24084000;9.5
24087600;8.1
24091200;7.4
24094800;6.6
24098400;6.2
24102000;5.3
24105600;7.4
24109200;5.2
24112800;4.8
24116400;6.8
24120000;5.4
24123600;4.4
24127200;6.2
24130800;8.3
24134400;9.9
24138000;11.6
24141600;12
24145200;11.9
24148800;12.3
24152400;13.1
24156000;13
24159600;12.9
24163200;11.7
24166800;11.3
24170400;11
24174000;11.3
24177600;10.8
24181200;10.6
24184800;10.4
24188400;10.6
24192000;11.1
24195600;11.2
24199200;11.2
24202800;11.3
24206400;11.3
24210000;11
24213600;11
24217200;11.6
24220800;11.7
24224400;12.5
24228000;12.3
24231600;12.5
24235200;12.4
24238800;12.2
24242400;12.4
24246000;12.5
24249600;12.5
24253200;12.1
24256800;11.6
24260400;11
24264000;10
24267600;10
24271200;9.8
24274800;10.2
24278400;10.4
24282000;10.4
24285600;10.8
24289200;11.7
24292800;12
24296400;12.5
24300000;13.2
24303600;13.7
24307200;13.8
24310800;13.5
24314400;13.9
24318000;14.2
24321600;14.3
24325200;14.2
24328800;13.6
24332400;12.7
24336000;12.3
24339600;11.1
24343200;10.8
24346800;10.4
24350400;10.4
24354000;10.9
24357600;11.2
24361200;11.1
24364800;10.9
24368400;10.8
24372000;10.9
24375600;11.3
24379200;11.2
24382800;11.6
24386400;13.1
24390000;13.8
24393600;14.3
24397200;14.8
24400800;15.2
24404400;16.1
24408000;15.9
24411600;15.9
24415200;15.9
24418800;15.8
24422400;15.3
24426000;14.9
24429600;14.7
24433200;14.6
24436800;14.8
24440400;14.8
24444000;14.8
24447600;14.9
24451200;14.2
24454800;14
24458400;14.1
24462000;14.3
24465600;13.8
24469200;13.6
24472800;12.5
24476400;12.4
24480000;13.4
24483600;14.2
24487200;14.5
24490800;14.5
24494400;14.9
24498000;14.7
24501600;14
24505200;13.8
24508800;12.8
24512400;11.6
24516000;10.7
24519600;10.8
24523200;10.7
24526800;10.6
24530400;10.4
24534000;10.9
24537600;10.5
24541200;10
24544800;10.2
24548400;9.1
24552000;9
24555600;8.8
24559200;8.9
24562800;10.2
24566400;12
24570000;13.2
24573600;13.6
24577200;14.2
24580800;14.2
24584400;13.4
24588000;13.8
24591600;12.6
24595200;12.2
24598800;10.9
24602400;10.2
24606000;9.4
24609600;8.1
24613200;8.3
24616800;7.9
24620400;7.2
24624000;8.4
24627600;7.8
24631200;8
24634800;8.1
24638400;7.9
24642000;7.9
24645600;7.4
24649200;8.1
24652800;10.9
24656400;13.3
24660000;13.6
24663600;13.6
24667200;13.2
24670800;13
24674400;12.9
24678000;12.9
24681600;11.8
24685200;11
24688800;11.2
24692400;11.5
24696000;11.8
24699600;11
24703200;11.9
24706800;11.9
24710400;12
24714000;12.1
24717600;12.3
24721200;12.4
24724800;12
24728400;11.8
24732000;11.7
24735600;11.7
24739200;12.4
24742800;12.7
24746400;12.8
24750000;12.9
24753600;13
24757200;13.1
24760800;12.9
24764400;12.4
24768000;12.1
24771600;11.7
24775200;11.3
24778800;11.2
24782400;10.7
24786000;10.7
24789600;10
24793200;9.9
24796800;8.9
24800400;8.2
24804000;6.9
24807600;5.8
24811200;5.5
24814800;5
24818400;3.7
24822000;5.5
24825600;7.9
24829200;11.4
24832800;12
24836400;13
24840000;13.3
24843600;13.4
24847200;13.4
24850800;12.8
24854400;11.2
24858000;8.9
24861600;6.9
24865200;4.4
24868800;4.7
24872400;4.2
24876000;3.4
24879600;3.4
24883200;2.4
24886800;2.3
24890400;1.8
24894000;1.5
24897600;0.7
24901200;0.6
24904800;0.4
24908400;1.4
24912000;5.8
24915600;8.8
24919200;10.3
24922800;11
24926400;11.1
24930000;10.4
24933600;11
24937200;9.9
24940800;8.2
24944400;6
24948000;4.7
24951600;3.8
24955200;3.9
24958800;2.4
24962400;3.2
24966000;2.9
24969600;3.4
24973200;2.6
24976800;2
24980400;2.4
24984000;1.7
24987600;2.8
24991200;3.7
24994800;4.4
24998400;5.9
25002000;7.8
25005600;8.4
25009200;9.3
25012800;9.1
25016400;9.1
25020000;9.8
25023600;8.9
25027200;7.5
25030800;5.5
25034400;4
25038000;3.5
25041600;2.7
25045200;2.2
25048800;3.9
25052400;6.6
25056000;10.1
25059600;12.9
25063200;14.9
25066800;14.5
25070400;14.1
25074000;13
25077600;13
25081200;13.1
25084800;13.3
25088400;13.2
25092000;13.4
25095600;13.3
25099200;14
25102800;13.7
25106400;13.5
25110000;13.2
25113600;12.5
25117200;11.5
25120800;10.9
25124400;11.7
25128000;11.3
25131600;11.3
25135200;12
25138800;11.4
25142400;11.6
25146000;11.5
25149600;11.7
25153200;11.4
25156800;11.6
25160400;11.7
25164000;11.5
25167600;11.4
25171200;12.2
25174800;12.2
25178400;12.8
25182000;13.3
25185600;13.9
25189200;13.9
25192800;14
25196400;13.7
25200000;13.6
25203600;13.6
25207200;13.6
25210800;13.6
25214400;13.7
25218000;13.7
25221600;13.3
25225200;13.2
25228800;12.7
25232400;12.6
25236000;12.4
25239600;12.1
25243200;11.9
25246800;12.3
25250400;12.2
25254000;11.4
25257600;10.7
25261200;11.4
25264800;11.8
25268400;12.6
25272000;13
25275600;12.5
25279200;11.8
25282800;11.2
25286400;10.2
25290000;8.9
25293600;9
25297200;8.6
25300800;8.8
25304400;9.2
25308000;8.4
25311600;8.6
25315200;7.8
25318800;7.1
25322400;6.5
25326000;5.8
25329600;5.2
25333200;5.8
25336800;5.8
25340400;5.8
25344000;7.1
25347600;8.6
25351200;9.7
25354800;9.9
25358400;10.2
25362000;10.3
25365600;10.3
25369200;9.5
25372800;8.5
25376400;5.8
25380000;4.3
25383600;2.9
25387200;2.4
25390800;2.2
25394400;1
25398000;1
25401600;1.3
25405200;0.9
25408800;1.4
25412400;1.9
25416000;0.4
25419600;1.1
25423200;1.7
25426800;1.7
25430400;3.4
25434000;6.3
25437600;7.9
25441200;9.3
25444800;9.9
25448400;10.2
25452000;10.1
25455600;9.4
25459200;8.5
25462800;7.2
25466400;6.3
25470000;5.8
25473600;4.6
25477200;3.8
25480800;3.7
25484400;3.2
25488000;2.9
25491600;3.9
25495200;4.1
25498800;4.1
25502400;3.9
25506000;3.8
25509600;3.1
25513200;3
25516800;5
25520400;7
25524000;8.7
25527600;10.5
25531200;11.5
25534800;12.1
25538400;12.3
25542000;12
25545600;10
25549200;7.9
25552800;7.6
25556400;7.2
25560000;7.4
25563600;7.1
25567200;7.6
25570800;8
25574400;8.3
25578000;8.8
25581600;8.7
25585200;8.8
25588800;7.7
25592400;8.7
25596000;8.7
25599600;9
25603200;10.6
25606800;12.3
25610400;14.2
25614000;15.6
25617600;16.8
25621200;17.6
25624800;17.9
25628400;17
25632000;15
25635600;13.7
25639200;12.8
25642800;12.3
25646400;11.8
25650000;11.5
25653600;11.3
25657200;10.8
25660800;10.5
25664400;9.7
25668000;9.3
25671600;9
25675200;9
25678800;8.6
25682400;9.6
25686000;10.5
25689600;10.8
25693200;11.3
25696800;12.4
25700400;14
25704000;15.2
25707600;15.8
25711200;15.6
25714800;14.7
25718400;12.8
