HOUR;E_th_RH_HH;E_th_TWE_HH;E_el_HH;E_th_RH_GHD;E_th_TWE_GHD;E_el_GHD;E_th_KL_GHD;E_th_loss
6170400;599.2746968;137.9095449;132.7444701;421.476166;6.135122932;349.2479752;0;0
6171300;592.2391432;149.957873;130.9138373;421.139194;5.771238784;341.4351751;0;0
6172200;599.5407584;262.4077181;124.790148;420.996104;5.778573272;331.4469926;0;0
6173100;621.9144268;275.9870243;124.4852647;421.1344452;5.737399412;319.085233;0;0
6174000;644.4615132;173.1377102;122.2117178;421.34297;5.844630092;304.3268714;0;0
6174900;597.3647756;176.3223868;120.6540596;421.482076;5.548357644;287.388873;0;0
6175800;590.7085408;154.3944136;124.7499148;421.3219396;5.56845302;270.3372549;0;0
6176700;587.5763204;169.9480129;116.7206704;421.2087352;5.5547284;255.5712958;0;0
6177600;587.063762;153.6846768;124.3323729;421.360178;5.45101204;245.8727452;0;0
6178500;594.880202;87.23753132;126.4431511;421.9367104;4.710096488;243.2322624;0;0
6179400;584.5147176;67.1352926;132.0529615;422.32604;4.692733796;246.0956043;0;0
6180300;574.7687948;56.00499068;134.3472818;422.0729692;4.637835316;251.8276526;0;0
6181200;573.2320216;51.33609688;126.3254605;421.029712;4.57698352;256.9429568;0;0
6182100;582.9421424;75.70302944;122.671119;415.7156804;4.065197576;258.6973879;0;0
6183000;591.1902892;47.07812932;119.6942262;412.4876792;4.040684708;256.6267162;0;0
6183900;661.5436004;60.644402;115.3707771;408.585002;4.013235468;251.4073437;0;0
6184800;679.2429072;69.51496512;106.5263117;403.9198708;3.870168864;243.926833;0;0
6185700;635.9076124;35.96370686;106.654297;392.4067275;3.964543928;234.771684;0;0
6186600;621.9995176;31.48072594;105.5197743;390.0608792;3.925477496;224.1069366;0;0
6187500;611.2066204;42.256616;100.5087183;387.2959678;3.939202116;211.6203586;0;0
6188400;624.1135348;56.74121252;97.08503564;384.0280783;3.882003184;197.0066226;0;0
6189300;657.5201296;136.6560945;101.7031312;367.252621;2.696444528;180.427806;0;0
6190200;603.3385768;141.2005568;107.014431;364.2801408;2.673895664;162.6549973;0;0
6191100;587.6079292;77.8487544;109.1073084;360.5860767;2.577823324;144.8602221;0;0
6192000;587.8914628;84.37576208;113.8194813;360.3453106;2.559836092;128.2720232;0;0
6192900;586.9389168;72.2281404;119.4156188;343.0745762;2.277179752;113.8781908;0;0
6193800;570.7699848;127.8076193;130.1277792;344.3257721;2.263566192;101.5553549;0;0
6194700;589.3849848;111.8780077;142.4165031;345.487751;2.263566192;90.82752684;0;0
6195600;574.6262844;128.1640734;150.7006713;342.3743022;2.038284784;80.99988644;0;0
6196500;538.5538908;114.3290632;147.4321232;333.8457952;0.812346652;71.5673274;0;0
6197400;502.012192;189.8134512;149.1810062;333.4842906;0.758726656;62.66624248;0;0
6198300;499.989072;171.4947278;155.6508587;334.4057972;0.66265432;54.6230682;0;0
6199200;538.8568164;269.4249683;160.630197;332.7483881;0.612484028;47.93864836;0;0
6200100;534.1365528;172.0282081;151.6108399;331.9460897;0.329827688;42.85678316;0;0
6201000;506.4933168;141.931603;146.8319598;332.0178764;0.296950888;39.17405164;0;0
6201900;458.6301812;192.151011;140.1236011;334.1445614;0.296950888;36.47609409;0;0
6202800;469.886294;265.1986504;149.1787945;334.8034265;0.07166948;34.31694196;0;0
6203700;479.8499656;242.0548665;154.5865191;347.216738;0.07166948;32.26199389;0;0
6204600;541.3875488;171.6457021;156.6866565;346.915906;0.0157933;30.2811763;0;0
6205500;532.6962256;114.8567271;161.4074521;348.7645449;0.0157933;28.42889822;0;0
6206400;497.9219988;107.5036867;160.9019275;349.9412802;0.0157933;26.87286346;0;0
6207300;468.8303896;124.6785899;159.7163603;370.3271252;0.0157933;25.54481028;0;0
6208200;446.080148;90.21606004;162.7268773;370.741937;0;24.53297014;0;0
6209100;468.45087;107.2700929;162.9584278;372.657218;0;23.72557459;0;0
6210000;474.449612;108.8164476;165.8885408;377.1884028;0;23.0233936;0;0
6210900;462.1926536;93.46998708;152.6866032;395.1129078;0;22.40282499;0;0
6211800;457.221226;86.93553908;146.2050784;397.4594294;0;21.79689596;0;0
6212700;452.163098;59.5749188;135.3305001;399.0112253;0;21.31994612;0;0
6213600;459.5354192;46.36951368;129.122373;404.1341776;0;20.90653098;0;0
6214500;468.3430924;65.69028988;129.7482706;415.7822964;0;20.64612859;0;0
6215400;476.6953536;63.78864164;127.6411914;419.27068;0;20.46270134;0;0
6216300;496.1390708;64.95335064;122.0346074;421.0014712;0;20.32509326;0;0
6217200;479.4748276;148.8825182;120.5518426;425.4179936;0;20.26739326;0;0
6218100;460.3271712;80.49852408;114.5656574;430.1513812;0;20.17563336;0;0
6219000;452.832076;48.01901476;102.805851;433.517652;0;20.11715653;0;0
6219900;456.5953496;38.31584277;95.88058568;435.0984356;0;20.06047355;0;0
6220800;466.903734;43.38369016;89.6708974;438.1615868;0;20.03105949;0;0
6221700;470.3887924;67.90840132;84.3109222;440.429964;0;20.05959736;0;0
6222600;504.563648;32.11003228;82.39941252;443.2351476;0;20.049875;0;0
6223500;508.900652;15.70143392;80.51765848;445.0879244;0;20.06189786;0;0
6224400;504.3808132;11.40766724;75.55713956;447.121234;0;20.01179748;0;0
6225300;488.7127684;3.518490672;72.2841196;448.7016044;0;19.87239188;0;0
6226200;494.776426;15.20246864;70.60787872;450.2364832;0;19.66915096;0;0
6227100;514.9788856;15.9817256;72.5808134;451.4897796;0;19.39746206;0;0
6228000;519.7217068;0.97071062;69.00906696;452.7466452;0;19.02092244;0;0
6228900;518.8871316;15.4689712;64.60273568;449.5448696;0;18.62023243;0;0
6229800;522.3376036;15.40472756;60.89044732;450.76713;0;18.39158934;0;0
6230700;532.4082572;3.787113628;58.74633028;451.416256;0;18.62646059;0;0
6231600;534.5174372;11.13913908;57.77310012;452.0237632;0;19.6018561;0;0
6232500;528.764112;26.08396644;58.17677492;442.6856476;0;19.85005125;0;0
6233400;524.665854;38.14658061;57.95410648;443.9513756;0;20.20863762;0;0
6234300;545.6433988;9.772858;58.8005218;444.3307144;0;20.48311123;0;0
6235200;557.0330272;89.54491024;59.44030744;443.7641472;0;20.76515908;0;0
6236100;561.6266752;40.4056524;65.72037636;436.2371012;1.225938132;22.27559136;0;0
6237000;573.237342;33.34006748;63.06931732;435.5322236;1.225938132;22.84390813;0;0
6237900;587.1891724;45.40342788;63.4694352;435.1710228;1.322010472;24.66500455;0;0
6238800;571.0246536;77.42644116;64.9975426;431.3689424;1.372180764;25.22740376;0;0
6239700;561.358436;84.05439276;69.18352592;429.9446484;2.355373176;51.89358276;0;0
6240600;573.2112372;224.0385246;71.4934106;427.4918384;2.372456676;87.97817312;0;0
6241500;599.0156188;180.2348438;73.56279072;430.6846984;2.427355156;132.937638;0;0
6242400;663.1144652;227.2581423;81.06687516;429.5157544;2.681305304;178.3659288;0;0
6243300;624.3579832;219.0564797;88.38825652;435.901052;3.543359284;218.94314;0;0
6244200;604.8239344;198.0835224;94.27679492;432.790498;3.608997464;252.3359054;0;0
6245100;699.7531224;228.1013714;103.4383912;428.5673356;3.663895944;277.3030467;0;0
6246000;708.26103;204.8747085;107.2195053;425.883874;3.821296916;298.3512925;0;0
6246900;661.1184232;176.5732347;106.8254643;429.7069504;5.033618936;313.5793969;0;0
6247800;656.7175176;178.0666734;108.9533078;425.2534504;5.091103484;326.3669064;0;0
6248700;647.4013428;157.825247;113.8802721;420.2620092;5.173451204;336.0249924;0;0
6249600;657.105762;293.658996;118.4612318;417.934708;5.345186544;343.1921137;0;0
6250500;625.7739656;238.1936831;122.0657853;413.2106036;5.237195368;349.0356131;0;0
6251400;573.8984664;169.6809647;126.9243977;407.6867248;5.292792356;353.8744684;0;0
6252300;590.7566548;207.6696133;128.4634926;401.259454;5.265343116;357.5206373;0;0
6253200;583.9971252;202.3211175;126.4517676;395.3207135;5.444107096;359.6934454;0;0
6254100;593.0449732;215.7812313;124.9514109;388.5230778;6.06388422;360.0243362;0;0
6255000;577.6984004;143.6611717;139.8187703;382.8026152;6.115921832;358.4278279;0;0
6255900;564.5176152;104.2297609;135.3458765;376.587446;6.170820312;354.8363338;0;0
6256800;557.2271208;137.9095449;132.7444701;370.3599267;6.135122932;349.2479752;0;0
6257700;547.18394;149.957873;130.9138373;364.4703436;5.771238784;341.4351751;0;0
6258600;550.3266716;262.4077181;124.790148;359.1176033;5.778573272;331.4469926;0;0
6259500;566.4829704;275.9870243;124.4852647;354.1368166;5.737399412;319.085233;0;0
6260400;581.032508;173.1377102;122.2117178;349.1934892;5.844630092;304.3268714;0;0
6261300;529.8973928;176.3223868;120.6540596;345.5553008;5.548357644;287.388873;0;0
6262200;520.7571348;154.3944136;124.7499148;341.8382913;5.56845302;270.3372549;0;0
6263100;515.3124136;169.9480129;116.7206704;338.9342855;5.5547284;255.5712958;0;0
6264000;512.7368368;153.6846768;124.3323729;336.3272751;5.45101204;245.8727452;0;0
6264900;521.5596212;87.23753132;126.4431511;334.4665735;4.710096488;243.2322624;0;0
6265800;507.9759028;67.1352926;132.0529615;332.7777554;4.692733796;246.0956043;0;0
6266700;495.15256;56.00499068;134.3472818;331.3412156;4.637835316;251.8276526;0;0
6267600;490.5366256;51.33609688;126.3254605;330.5981966;4.57698352;256.9429568;0;0
6268500;498.384594;75.70302944;122.671119;326.8741502;4.065197576;258.6973879;0;0
6269400;506.2600544;47.07812932;119.6942262;326.7933493;4.040684708;256.6267162;0;0
6270300;576.8676136;60.644402;115.3707771;326.6508844;4.013235468;251.4073437;0;0
6271200;595.666818;69.51496512;106.5263117;326.9210333;3.870168864;243.926833;0;0
6272100;556.5451644;35.96370686;106.654297;317.6002378;3.964543928;234.771684;0;0
6273000;543.4617956;31.48072594;105.5197743;317.1017332;3.925477496;224.1069366;0;0
6273900;532.1188332;42.256616;100.5087183;320.6397426;3.939202116;211.6203586;0;0
6274800;545.5895716;56.74121252;97.08503564;320.3969308;3.882003184;197.0066226;0;0
6275700;580.8834224;136.6560945;101.7031312;309.254468;2.696444528;180.427806;0;0
6276600;532.7730048;141.2005568;107.014431;309.420638;2.673895664;162.6549973;0;0
6277500;521.4040852;77.8487544;109.1073084;310.1918257;2.577823324;144.8602221;0;0
6278400;518.4079252;84.37576208;113.8194813;310.6080532;2.559836092;128.2720232;0;0
6279300;521.0898252;72.2281404;119.4156188;295.8173512;2.277179752;113.8781908;0;0
6280200;511.4792436;127.8076193;130.1277792;299.1809936;2.263566192;101.5553549;0;0
6281100;529.5472868;111.8780077;142.4165031;302.0104869;2.263566192;90.82752684;0;0
6282000;518.3778812;128.1640734;150.7006713;303.7111026;2.038284784;80.99988644;0;0
6282900;505.82963;114.3290632;147.4321232;295.0989569;0.812346652;71.5673274;0;0
6283800;469.434218;189.8134512;149.1810062;297.1682507;0.758726656;62.66624248;0;0
6284700;456.7114804;171.4947278;155.6508587;300.7322637;0.66265432;54.6230682;0;0
6285600;497.5746104;269.4249683;160.630197;300.3458565;0.612484028;47.93864836;0;0
6286500;496.2318364;172.0282081;151.6108399;300.8903145;0.329827688;42.85678316;0;0
6287400;470.4876216;141.931603;146.8319598;302.6434926;0.296950888;39.17405164;0;0
6288300;424.7891412;192.151011;140.1236011;306.3325087;0.296950888;36.47609409;0;0
6289200;437.5127556;265.1986504;149.1787945;308.5554388;0.07166948;34.31694196;0;0
6290100;449.1748884;242.0548665;154.5865191;323.4583381;0.07166948;32.26199389;0;0
6291000;512.6879028;171.6457021;156.6866565;325.7553038;0.0157933;30.2811763;0;0
6291900;505.6526592;114.8567271;161.4074521;330.3517814;0.0157933;28.42889822;0;0
6292800;473.2595924;107.5036867;160.9019275;334.2875718;0.0157933;26.87286346;0;0
6293700;449.9473432;124.6785899;159.7163603;358.080289;0.0157933;25.54481028;0;0
6294600;429.4426748;90.21606004;162.3270799;361.9455489;0;24.53297014;0;0
6295500;452.0069492;107.2700929;162.8742063;367.3924484;0;23.72557459;0;0
6296400;461.494442;109.9647537;165.9317072;375.8003948;0;23.0233936;0;0
6297300;451.2037164;94.84882872;152.8375093;396.570708;0;22.40282499;0;0
6298200;449.4152524;88.39736148;146.3676606;401.9963204;0;21.79689596;0;0
6299100;450.1759552;66.7490154;135.9726618;406.558522;0;21.31994612;0;0
6300000;460.103774;49.10788636;129.4621582;414.6311988;0;20.90653098;0;0
6300900;477.1695624;76.65117708;131.1650776;428.867534;0;20.64612859;0;0
6301800;483.7287376;72.242156;129.3701519;434.9506884;0;20.46270134;0;0
6302700;508.5391492;67.75357172;125.0069291;439.2732904;0;20.32509326;0;0
6303600;491.0807328;151.7656658;121.8171196;446.0110496;0;20.26739326;0;0
6304500;485.2501924;89.53523196;117.030913;452.9682096;0;20.17563336;0;0
6305400;488.5888388;66.03776216;106.6714759;458.367156;0;20.11715653;0;0
6306300;530.8499564;98.32169664;103.7224025;461.9151588;0;20.06047355;0;0
6307200;534.0106596;89.2627756;100.5165601;466.9006216;0;20.03105949;0;0
6308100;533.1977484;91.13509424;97.07079904;470.7642656;0;20.05959736;0;0
6309000;536.9846608;49.86453252;95.58656228;475.0644128;0;20.049875;0;0
6309900;560.232232;39.66450136;93.70329816;478.2954116;0;20.06189786;0;0
6310800;583.1588908;45.57230212;92.05076736;481.564868;0;20.01179748;0;0
6311700;574.7334792;31.90990912;90.94104044;482.844618;0;19.87239188;0;0
6312600;576.3501504;17.67493894;90.63774744;483.9959032;0;19.66915096;0;0
6313500;584.6247864;22.05464218;90.54170328;484.5855144;0;19.39746206;0;0
6314400;603.584226;8.957250104;88.85288196;484.8535296;0;19.02092244;0;0
6315300;591.494768;29.61806145;86.3241398;480.5888376;0;18.62023243;0;0
6316200;585.4839272;47.6039362;84.27952484;480.4967336;0;18.39158934;0;0
6317100;588.9232444;62.2724248;84.27977604;479.7358116;0;18.62646059;0;0
6318000;619.8120752;45.73040164;85.82766896;478.5428456;0;19.6018561;0;0
6318900;607.48932;32.9689024;85.85865196;467.453492;0;19.85005125;0;0
6319800;592.894976;28.3554609;84.57674576;466.6818284;0;20.20863762;0;0
6320700;582.690774;48.61138352;84.53455756;464.913676;0;20.48311123;0;0
6321600;584.6951632;48.37346328;84.677322;462.2358776;0;20.76515908;0;0
6322500;589.9284444;20.65052032;84.5620278;454.0652576;1.225938132;22.27559136;0;0
6323400;589.0504616;32.73753494;89.01874592;452.8174876;1.225938132;22.84390813;0;0
6324300;592.8506692;31.65920469;86.88300368;451.9227836;1.322010472;24.66500455;0;0
6325200;577.8894616;70.91956348;85.22045536;448.6056816;1.372180764;25.22740376;0;0
6326100;582.9352824;130.2938022;87.38776036;447.4885024;2.355373176;51.89358276;0;0
6327000;556.4440692;131.6436397;88.1671286;445.4883016;2.372456676;87.97817312;0;0
6327900;552.2924472;72.84948592;87.63087756;443.9741304;2.427355156;132.937638;0;0
6328800;560.2476392;80.14415668;90.45011092;445.8471284;2.681305304;178.3659288;0;0
6329700;581.9232332;98.98607616;96.09024596;453.236122;3.543359284;218.94314;0;0
6330600;582.4679664;158.1097545;97.86084324;450.1233856;3.608997464;252.3359054;0;0
6331500;560.2267588;115.0545682;99.30323588;448.7700904;3.663895944;277.3030467;0;0
6332400;546.8850236;103.1160669;99.5149342;445.8764624;3.821296916;298.3512925;0;0
6333300;538.7857824;83.02734236;101.4259864;448.5152504;5.033618936;313.5793969;0;0
6334200;570.3071204;104.9082167;96.50780376;444.4445404;5.091103484;326.3669064;0;0
6335100;566.3193936;125.6862286;95.65700996;439.382216;5.173451204;336.0249924;0;0
6336000;570.0742452;127.4142042;96.9402154;436.2911012;5.345186544;343.1921137;0;0
6336900;554.9507772;168.9224826;101.5027892;431.2951668;5.237195368;349.0356131;0;0
6337800;552.4259092;117.1972489;105.0171878;425.7137672;5.292792356;353.8744684;0;0
6338700;553.3317364;122.7162734;105.8300684;418.7527332;5.265343116;357.5206373;0;0
6339600;536.946374;104.3931434;103.2172102;411.9869;5.444107096;359.6934454;0;0
6340500;554.203544;135.7896351;110.6120993;405.3396776;6.06388422;360.0243362;0;0
6341400;548.798374;211.572082;112.4233928;399.6894688;6.115921832;358.4278279;0;0
6342300;526.4057548;263.4299716;110.3323172;392.9709107;6.170820312;354.8363338;0;0
6343200;544.7332496;210.454704;111.0203058;386.6051158;6.135122932;349.2479752;0;0
6344100;534.1483148;265.407513;107.9315135;382.9882176;5.771238784;341.4351751;0;0
6345000;535.781838;207.0985238;110.8656907;379.9347788;5.778573272;331.4469926;0;0
6345900;512.6184196;278.7578958;124.7314529;376.8665335;5.737399412;319.085233;0;0
6346800;494.8725816;242.3473689;137.245726;374.3043647;5.844630092;304.3268714;0;0
6347700;526.601086;196.0805739;139.9821176;373.6611547;5.548357644;287.388873;0;0
6348600;521.8334808;249.3516499;130.0478545;372.292345;5.56845302;270.3372549;0;0
6349500;526.6028012;219.8296144;123.0640966;371.5498357;5.5547284;255.5712958;0;0
6350400;540.3896896;175.8334829;127.6186524;371.4813726;5.45101204;245.8727452;0;0
6351300;534.27112;125.6775499;133.8358622;371.0257046;4.710096488;243.2322624;0;0
6352200;505.578092;108.2442032;133.2192622;370.6271443;4.692733796;246.0956043;0;0
6353100;488.6688312;137.4278002;130.7527173;368.8336557;4.637835316;251.8276526;0;0
6354000;488.0761556;161.7379912;133.1693412;368.1727552;4.57698352;256.9429568;0;0
6354900;513.7918156;101.4690709;136.1923218;365.1283463;4.065197576;258.6973879;0;0
6355800;533.116658;114.6652067;141.4903844;364.3544082;4.040684708;256.6267162;0;0
6356700;515.6489428;103.9095311;144.6132936;362.270535;4.013235468;251.4073437;0;0
6357600;488.2938056;85.05422984;142.3758473;360.6221382;3.870168864;243.926833;0;0
6358500;473.234316;96.71245964;135.0591876;349.2497246;3.964543928;234.771684;0;0
6359400;468.0700616;93.99269336;137.7392682;347.6324878;3.925477496;224.1069366;0;0
6360300;480.1640824;136.6549418;131.0096089;343.9562549;3.939202116;211.6203586;0;0
6361200;477.9898028;262.4514486;127.7695119;341.8130786;3.882003184;197.0066226;0;0
6362100;493.4632872;269.0683766;130.0900166;331.8223382;2.696444528;180.427806;0;0
6363000;477.7549432;196.4636007;130.3079736;326.8051652;2.673895664;162.6549973;0;0
6363900;451.74479;131.4215168;119.3367498;328.1074672;2.577823324;144.8602221;0;0
6364800;433.6401092;125.0454149;121.8261567;326.8385158;2.559836092;128.2720232;0;0
6365700;436.4745476;158.9809408;128.4405479;312.6134695;2.277179752;113.8781908;0;0
6366600;442.301822;154.5760704;121.1989164;315.5947338;2.263566192;101.5553549;0;0
6367500;436.0920908;127.5394109;118.2738485;318.7734321;2.263566192;90.82752684;0;0
6368400;447.0387244;120.920807;124.1545085;319.8293454;2.038284784;80.99988644;0;0
6369300;441.4254636;116.1850339;125.6723272;312.928675;0.812346652;71.5673274;0;0
6370200;423.988084;138.0331047;123.917777;316.6036499;0.758726656;62.66624248;0;0
6371100;415.1417288;130.8971994;123.5799142;320.5018882;0.66265432;54.6230682;0;0
6372000;410.6687076;92.4416188;131.6474138;322.1450257;0.612484028;47.93864836;0;0
6372900;442.8441;136.6440176;129.0203436;323.5034484;0.329827688;42.85678316;0;0
6373800;461.8563352;121.3792752;144.3578257;326.3877948;0.296950888;39.17405164;0;0
6374700;425.5303332;151.3621316;152.3859616;331.011816;0.296950888;36.47609409;0;0
6375600;432.4588948;144.0517806;157.4114766;334.1945472;0.07166948;34.31694196;0;0
6376500;417.3649472;111.0031388;153.5712049;349.617504;0.07166948;32.26199389;0;0
6377400;431.688464;100.851645;149.9511896;352.3513159;0.0157933;30.2811763;0;0
6378300;461.218584;108.360073;155.304103;357.3193575;0.0157933;28.42889822;0;0
6379200;454.3234476;140.2965774;162.3513645;361.4903855;0.0157933;26.87286346;0;0
6380100;455.6547004;122.0548406;158.5027274;384.6022306;0.0157933;25.54481028;0;0
6381000;462.0508176;103.086299;148.9573908;387.6226265;0;24.53297014;0;0
6381900;450.1829804;85.80833876;144.2704016;392.0380951;0;23.72557459;0;0
6382800;465.7577196;185.4044992;137.9773571;399.2216571;0;23.0233936;0;0
6383700;483.8376924;129.2793407;133.331095;419.3540256;0;22.40282499;0;0
6384600;486.3504736;80.09928656;130.1298306;423.9720144;0;21.79689596;0;0
6385500;494.1656348;59.640197;128.4336287;427.7408416;0;21.31994612;0;0
6386400;494.0923692;99.23616024;121.6407672;434.8365624;0;20.90653098;0;0
6387300;511.720134;140.8504558;119.5662407;448.5527112;0;20.64612859;0;0
6388200;512.3477912;124.6598237;113.5342362;453.939022;0;20.46270134;0;0
6389100;515.6022296;66.70465684;110.6775125;457.5131916;0;20.32509326;0;0
6390000;550.40586;54.0680012;107.7474818;463.705304;0;20.26739326;0;0
6390900;550.7414228;51.18606028;107.7217398;470.67955;0;20.17563336;0;0
6391800;538.4008416;55.28942548;101.3094766;476.2106736;0;20.11715653;0;0
6392700;510.8524876;56.99266516;94.01428016;480.0181496;0;20.06047355;0;0
6393600;508.7177028;22.37862117;89.49195628;485.3339476;0;20.03105949;0;0
6394500;532.5860392;27.89688334;85.63678056;488.2314968;0;20.05959736;0;0
6395400;571.468576;20.22921724;84.75885936;491.6863456;0;20.049875;0;0
6396300;571.261008;11.39538845;81.89473384;493.9671776;0;20.06189786;0;0
6397200;554.1540984;11.15787333;76.48238552;496.283628;0;20.01179748;0;0
6398100;538.0162972;11.0996885;72.25073804;498.8661372;0;19.87239188;0;0
6399000;548.0789928;15.73396689;71.62161184;501.4064056;0;19.66915096;0;0
6399900;567.3682828;10.53723258;72.62625956;503.7762168;0;19.39746206;0;0
6400800;572.2767092;5.539948668;69.58471364;505.8638628;0;19.02092244;0;0
6401700;578.5918276;3.065813812;65.1974882;502.575922;0;18.62023243;0;0
6402600;581.120766;8.692762804;61.30363864;503.4664032;0;18.39158934;0;0
6403500;589.1463348;4.763180996;59.59155776;503.571226;0;18.62646059;0;0
6404400;587.92302;7.915438964;58.23608876;503.7740384;0;19.6018561;0;0
6405300;581.6725112;26.08472539;58.22637376;494.2801824;0;19.85005125;0;0
6406200;577.822008;38.41234064;58.0110574;495.453742;0;20.20863762;0;0
6407100;599.965874;9.772858;58.8005218;495.7749164;0;20.48311123;0;0
6408000;612.4027488;89.54491024;59.44030744;494.828124;0;20.76515908;0;0
6408900;618.0244296;40.4056524;65.72037636;487.7402124;1.225938132;22.27559136;0;0
6409800;630.2012444;33.34006748;63.06931732;487.3994172;1.225938132;22.84390813;0;0
6410700;643.4897736;45.40342788;63.4694352;487.016532;1.322010472;24.66500455;0;0
6411600;626.665462;77.42644116;64.9975426;484.6039064;1.372180764;25.22740376;0;0
6412500;615.9282568;84.05439276;69.18352592;483.8199992;2.355373176;51.89358276;0;0
6413400;628.058166;224.0385246;71.4934106;482.1482484;2.372456676;87.97817312;0;0
6414300;654.9226308;180.2348438;73.56279072;481.4409384;2.427355156;132.937638;0;0
6415200;718.9234088;227.2581423;81.06687516;481.2816588;2.681305304;178.3659288;0;0
6416100;680.1754204;219.0564797;88.38825652;490.932622;3.543359284;218.94314;0;0
6417000;662.2636904;198.0835224;94.27679492;488.0984632;3.608997464;252.3359054;0;0
6417900;758.3752724;228.1013714;103.4383912;487.6195312;3.663895944;277.3030467;0;0
6418800;768.2731036;204.8747085;107.2195053;484.3814276;3.821296916;298.3512925;0;0
6419700;721.108288;176.5732347;106.8254643;487.1823292;5.033618936;313.5793969;0;0
6420600;716.8832832;178.0666734;108.9533078;482.5160512;5.091103484;326.3669064;0;0
6421500;708.9126268;157.825247;113.8802721;477.283436;5.173451204;336.0249924;0;0
6422400;719.489388;293.658996;118.4612318;474.1125564;5.345186544;343.1921137;0;0
6423300;688.9221364;238.1936831;122.0657853;468.7232756;5.237195368;349.0356131;0;0
6424200;636.849554;169.6809647;126.9243977;463.1995612;5.292792356;353.8744684;0;0
6425100;652.9111116;207.6696133;128.4634926;455.4209676;5.265343116;357.5206373;0;0
6426000;645.5312172;202.3211175;126.4517676;448.0747952;5.444107096;359.6934454;0;0
6426900;649.7255676;215.7812313;124.9514109;438.95472;6.06388422;360.0243362;0;0
6427800;637.1842312;143.6611717;139.8187703;431.553826;6.115921832;358.4278279;0;0
6428700;624.1505308;104.2297609;135.3458765;423.0331424;6.170820312;354.8363338;0;0
6429600;618.1094904;137.9095449;132.7444701;414.1207732;6.135122932;349.2479752;0;0
6430500;607.239106;149.957873;130.9138373;405.8101772;5.771238784;341.4351751;0;0
6431400;609.8418076;262.4077181;124.790148;397.5842512;5.778573272;331.4469926;0;0
6432300;624.1113988;275.9870243;124.4852647;389.4044738;5.737399412;319.085233;0;0
6433200;636.1523236;173.1377102;122.2117178;381.1243818;5.844630092;304.3268714;0;0
6434100;581.4860404;176.3223868;120.6540596;373.9847114;5.548357644;287.388873;0;0
6435000;568.0784108;154.3944136;124.7499148;366.3927633;5.56845302;270.3372549;0;0
6435900;556.1714752;169.9480129;116.7206704;359.1908882;5.5547284;255.5712958;0;0
6436800;550.5339992;153.6846768;124.3323729;352.3049536;5.45101204;245.8727452;0;0
6437700;555.632772;87.23753132;126.4431511;346.512999;4.710096488;243.2322624;0;0
6438600;540.3579448;67.1352926;132.0529615;340.6354384;4.692733796;246.0956043;0;0
6439500;525.4824476;56.00499068;134.3472818;335.6094728;4.637835316;251.8276526;0;0
6440400;518.22933;51.33609688;126.3254605;330.0740164;4.57698352;256.9429568;0;0
6441300;522.9253032;75.70302944;122.671119;322.8131484;4.065197576;258.6973879;0;0
6442200;528.265626;47.07812932;119.6942262;319.7164952;4.040684708;256.6267162;0;0
6443100;596.1537624;60.644402;115.3707771;315.4880942;4.013235468;251.4073437;0;0
6444000;610.8434532;69.51496512;106.5263117;312.0794399;3.870168864;243.926833;0;0
6444900;563.6940276;35.96370686;106.654297;300.4168531;3.964543928;234.771684;0;0
6445800;547.0734324;31.48072594;105.5197743;298.9972038;3.925477496;224.1069366;0;0
6446700;534.726256;42.256616;100.5087183;296.8685022;3.939202116;211.6203586;0;0
6447600;546.5491804;56.74121252;97.08503564;294.5165632;3.882003184;197.0066226;0;0
6448500;580.1321592;136.6560945;101.7031312;281.9468462;2.696444528;180.427806;0;0
6449400;528.4252936;141.2005568;107.014431;281.8761409;2.673895664;162.6549973;0;0
6450300;516.52117;77.8487544;109.1073084;280.8920234;2.577823324;144.8602221;0;0
6451200;509.0462092;84.37576208;113.8194813;275.5871454;2.559836092;128.2720232;0;0
6452100;510.1547148;72.2281404;119.4156188;263.1833155;2.277179752;113.8781908;0;0
6453000;501.3553224;127.8076193;130.1277792;266.3573164;2.263566192;101.5553549;0;0
6453900;520.4973164;111.8780077;142.4165031;270.0374479;2.263566192;90.82752684;0;0
6454800;506.5088624;128.1640734;150.7006713;272.2696919;2.038284784;80.99988644;0;0
6455700;471.0876672;114.3290632;147.4321232;265.7159776;0.812346652;71.5673274;0;0
6456600;435.5574552;189.8134512;149.1810062;269.5822881;0.758726656;62.66624248;0;0
6457500;434.974046;171.4947278;155.6508587;275.0253318;0.66265432;54.6230682;0;0
6458400;476.0810336;269.4249683;160.630197;277.2715939;0.612484028;47.93864836;0;0
6459300;475.108706;172.0282081;151.6108399;278.5896085;0.329827688;42.85678316;0;0
6460200;450.7487196;141.931603;146.8319598;282.4563045;0.296950888;39.17405164;0;0
6461100;406.251068;192.151011;140.1236011;287.9421717;0.296950888;36.47609409;0;0
6462000;419.06049;265.1986504;149.1787945;291.7019248;0.07166948;34.31694196;0;0
6462900;432.336416;242.0548665;154.5865191;307.9369734;0.07166948;32.26199389;0;0
6463800;497.1896456;171.6457021;156.6866565;311.5986687;0.0157933;30.2811763;0;0
6464700;491.4141848;114.8567271;161.4074521;317.4398663;0.0157933;28.42889822;0;0
6465600;459.773298;107.5036867;160.9019275;322.4173692;0.0157933;26.87286346;0;0
